Test,Value,Num DF,Den DF,F Value,Pr > F
Wilks' lambda,0.6860345541915674,48,1136.0,4.9068766079336,1.4533371915784e-23
Pillai's trace,0.33675824161285384,48.0,1138.0,4.800250237011151,7.951058136275518e-23
Hotelling-Lawley trace,0.424428548423677,48,1046.8776415340449,5.014299499911135,4.402058866130673e-24
Roy's greatest root,0.32089233928602606,24,569,7.607822543906201,2.521221834201255e-22
Wilks' lambda,0.6861431444697017,48,1136.0,4.904615467666976,1.507029009726447e-23
Pillai's trace,0.33761249111602365,48.0,1138.0,4.814899915994478,6.287237204601787e-23
Hotelling-Lawley trace,0.4227998520174432,48,1046.8776415340449,4.995057694416154,5.969391848702183e-24
Roy's greatest root,0.3117390845326711,24,569,7.390814129128743,1.4369941441833511e-21
Wilks' lambda,0.6774857886951539,48,1136.0,5.0865872240081975,8.106194521793896e-25
Pillai's trace,0.3494471007083171,48.0,1138.0,5.019414009399529,2.359667640940071e-24
Hotelling-Lawley trace,0.4362915456435901,48,1046.8776415340449,5.154451761695085,4.781952575772048e-25
Roy's greatest root,0.306652281168174,24,569,7.270214499362125,3.7886269759294135e-21
Wilks' lambda,0.6979520309943256,48,1136.0,4.661880766066792,7.351654163794675e-22
Pillai's trace,0.32341172218392006,48.0,1138.0,4.573307003811042,2.9975079467948036e-21
Hotelling-Lawley trace,0.40215402114033055,48,1046.8776415340449,4.75114295346189,2.820894607080019e-22
Roy's greatest root,0.30018687064709487,24,569,7.1169303915915405,1.3018790347592237e-20
Wilks' lambda,0.6830815247910721,48,1136.0,4.968573135155912,5.3988542304057426e-24
Pillai's trace,0.3422474727450341,48.0,1138.0,4.894649251276462,1.749861930528192e-23
Hotelling-Lawley trace,0.4268736118459764,48,1046.8776415340449,5.043186058888426,2.7863776740009094e-24
Roy's greatest root,0.3054953758020153,24,569,7.242786201306113,4.724229090184876e-21
Wilks' lambda,0.7152433412042406,48,1136.0,4.317358477459448,1.7738466618577857e-19
Pillai's trace,0.3032641659478708,48.0,1138.0,4.237482223250163,6.238011608097954e-19
Hotelling-Lawley trace,0.37224974537388905,48,1046.8776415340449,4.39784674947707,7.327524736957679e-20
Roy's greatest root,0.27975525959607356,24,569,6.63253094625691,6.532379583068856e-19
Wilks' lambda,0.6904683859700357,48,1136.0,4.814986575504814,6.34229140518072e-23
Pillai's trace,0.3319742413366671,48.0,1138.0,4.718485869185374,2.945017475925251e-22
Hotelling-Lawley trace,0.41578874942975363,48,1046.8776415340449,4.912226866165214,2.2134247311278012e-23
Roy's greatest root,0.3114153302697051,24,569,7.383138455144258,1.5283798645610213e-21
Wilks' lambda,0.6744187783420232,48,1136.0,5.15189271185421,2.8360170585967663e-25
Pillai's trace,0.35304231208122816,48.0,1138.0,5.08212498535376,8.610296594227476e-25
Hotelling-Lawley trace,0.4420400807457014,48,1046.8776415340449,5.222366318326098,1.6297993157309705e-25
Roy's greatest root,0.3111959804811899,24,569,7.3779380372415435,1.5935818103328414e-21
Wilks' lambda,0.7106127893949682,48,1136.0,4.408386297317432,4.181353886383889e-20
Pillai's trace,0.3097147424258484,48.0,1138.0,4.344130861211966,1.1508748755535055e-19
Hotelling-Lawley trace,0.37863050426280503,48,1046.8776415340449,4.473230547820924,2.244528118930449e-20
Roy's greatest root,0.27437186409957887,24,569,6.504899611360849,1.83886462661526e-18
Wilks' lambda,0.6987071647278001,48,1136.0,4.646568467978035,9.389762386559878e-22
Pillai's trace,0.3221089723472396,48.0,1138.0,4.551348544219175,4.2552014960322355e-21
Hotelling-Lawley trace,0.4014223874553041,48,1046.8776415340449,4.7424992596421145,3.233205819766151e-22
Roy's greatest root,0.30314468859341837,24,569,7.1870553254022935,7.399273427460651e-21
Wilks' lambda,0.6989652876144614,48,1136.0,4.641340047509246,1.0207833324635413e-21
Pillai's trace,0.3194407347361018,48.0,1138.0,4.506480417505039,8.701752625506053e-21
Hotelling-Lawley trace,0.40435297008750637,48,1046.8776415340449,4.77712185767817,1.8718754993726955e-22
Roy's greatest root,0.32276706801311406,24,569,7.6522692374775785,1.76640827343763e-22
Wilks' lambda,0.6899344668788591,48,1136.0,4.826004982501482,5.315735618516056e-23
Pillai's trace,0.3310647425335962,48.0,1138.0,4.702994460561738,3.7734746791228095e-22
Hotelling-Lawley trace,0.4189764935449164,48,1046.8776415340449,4.9498876309320305,1.2199798549921355e-23
Roy's greatest root,0.32545719943038753,24,569,7.716047769828771,1.060570810552952e-22
Wilks' lambda,0.6997465078382902,48,1136.0,4.625533635499904,1.3139808998938527e-21
Pillai's trace,0.3158535243209559,48.0,1138.0,4.446383225716778,2.265945966809261e-20
Hotelling-Lawley trace,0.40679511339304397,48,1046.8776415340449,4.8059739177037,1.1868515925847402e-22
Roy's greatest root,0.34151610193822945,24,569,8.09677758345219,5.098595120009226e-24
Wilks' lambda,0.6902008810073613,48,1136.0,4.820505436540232,5.805493504856762e-23
Pillai's trace,0.33330909155847077,48.0,1138.0,4.741252865588526,2.0456082896299448e-22
Hotelling-Lawley trace,0.4147910475120839,48,1046.8776415340449,4.900439779162203,2.666956267248024e-23
Roy's greatest root,0.30200205602463126,24,569,7.159965411583966,9.203576738662278e-21
Wilks' lambda,0.712246644042556,48,1136.0,4.3761664950204,6.976422884239783e-20
Pillai's trace,0.3064852812264063,48.0,1138.0,4.290635994199159,2.688408429042292e-19
Hotelling-Lawley trace,0.3777082460670858,48,1046.8776415340449,4.462334770836177,2.6634536616038462e-20
Roy's greatest root,0.2856327699089804,24,569,6.77187691992541,2.1133533127141043e-19
Wilks' lambda,0.6996882480015053,48,1136.0,4.626711491971302,1.2894928485196022e-21
Pillai's trace,0.3174939058233092,48.0,1138.0,4.473833037879309,1.4637755934296212e-20
Hotelling-Lawley trace,0.40465106993346434,48,1046.8776415340449,4.780643679935562,1.770625527464917e-22
Roy's greatest root,0.3303050310442303,24,569,7.830981777673626,4.234669234830439e-23
Wilks' lambda,0.6887459123106728,48,1136.0,4.85057899227965,3.58505151327159e-23
Pillai's trace,0.3356870392698035,48.0,1138.0,4.781901247224878,1.0668554539019988e-22
Hotelling-Lawley trace,0.4164396927549018,48,1046.8776415340449,4.919917264942307,1.9599426058719404e-23
Roy's greatest root,0.29699458390672523,24,569,7.041246593455277,2.3968599644258658e-20
Wilks' lambda,0.7315333485215503,48,1136.0,4.004025914908381,2.4881000156219886e-17
Pillai's trace,0.28680761023770446,48.0,1138.0,3.969040760796107,4.2785662088662544e-17
Hotelling-Lawley trace,0.34191974053500923,48,1046.8776415340449,4.039520881293286,1.96602434424986e-17
Roy's greatest root,0.23542179113263403,24,569,5.581458298102865,3.3743792927171323e-15
Wilks' lambda,0.6746636744878676,48,1136.0,5.146661813141939,3.084980147872336e-25
Pillai's trace,0.3460318330278068,48.0,1138.0,4.9600942782265225,6.11971560712711e-24
Hotelling-Lawley trace,0.4515447170439536,48,1046.8776415340449,5.3346563450318145,2.747199509888449e-26
Roy's greatest root,0.36824292553496557,24,569,8.730426026224809,3.403072847557135e-26
Wilks' lambda,0.7218010246235442,48,1136.0,4.189948650335338,1.3323531594728684e-18
Pillai's trace,0.29733993700705286,48.0,1138.0,4.14024765899777,2.898528530571271e-18
Hotelling-Lawley trace,0.358905023556832,48,1046.8776415340449,4.2401890419966435,8.64151573591271e-19
Roy's greatest root,0.25485057958202023,24,569,6.042082490923729,7.912441534120403e-17
Wilks' lambda,0.6862575264634908,48,1136.0,4.902234308789928,1.5657145965974481e-23
Pillai's trace,0.3373593011750111,48.0,1138.0,4.810556346305015,6.740536157874849e-23
Hotelling-Lawley trace,0.42276497482383846,48,1046.8776415340449,4.994645646981787,6.008449117699935e-24
Roy's greatest root,0.3127166506319553,24,569,7.41399059206594,1.1929487038298384e-21
Wilks' lambda,0.6897980785400752,48,1136.0,4.828821659006689,5.081110577972008e-23
Pillai's trace,0.3317856014879927,48.0,1138.0,4.715271395747522,3.100476309356397e-22
Hotelling-Lawley trace,0.4184097497672124,48,1046.8776415340449,4.943191985571525,1.35630020375188e-23
Roy's greatest root,0.3209045943379268,24,569,7.60811309076168,2.515362847674566e-22
Wilks' lambda,0.7106560559231219,48,1136.0,4.4075316443889365,4.2385409651876906e-20
Pillai's trace,0.3090766673829357,48.0,1138.0,4.333545178851644,1.3613977899082384e-19
Hotelling-Lawley trace,0.37938355484862973,48,1046.8776415340449,4.482127265984517,1.9517668750045753e-20
Roy's greatest root,0.28033425992556893,24,569,6.646258079068696,5.844681739481821e-19
Wilks' lambda,0.683918765434917,48,1136.0,4.951040403473607,7.15400900036981e-24
Pillai's trace,0.3355589117362886,48.0,1138.0,4.779708088505229,1.1050047011384324e-22
Hotelling-Lawley trace,0.43368243771650494,48,1046.8776415340449,5.12362714204453,7.793219218216097e-25
Roy's greatest root,0.3530050747071243,24,569,8.369161979514738,5.87996667322136e-25
Wilks' lambda,0.6807466992448399,48,1136.0,5.017637684373637,2.4550697157183536e-24
Pillai's trace,0.3454835031311133,48.0,1138.0,4.950593160540262,7.128445370918906e-24
Hotelling-Lawley trace,0.43044365650874383,48,1046.8776415340449,5.085363412965243,1.4287578787346766e-24
Roy's greatest root,0.30347668248562043,24,569,7.194926347263251,6.944808892168326e-21
Wilks' lambda,0.7111199606402002,48,1136.0,4.398372938069488,4.902624520511821e-20
Pillai's trace,0.30607323817750737,48.0,1138.0,4.283825321537414,2.994788030188923e-19
Hotelling-Lawley trace,0.3820548649731342,48,1046.8776415340449,4.513686757143059,1.188575322197639e-20
Roy's greatest root,0.30199519810893277,24,569,7.159802821832614,9.21564033423106e-21
Wilks' lambda,0.7020141927671912,48,1136.0,4.579801161530057,2.7268524911928384e-21
Pillai's trace,0.31520509786825246,48.0,1138.0,4.435547329334281,2.6923357806917184e-20
Hotelling-Lawley trace,0.39994421692621773,48,1046.8776415340449,4.725035802548312,4.259032436126452e-22
Roy's greatest root,0.32431211019244416,24,569,7.688899612479196,1.3177115708066984e-22
Wilks' lambda,0.696377558129138,48,1136.0,4.6938873594673804,4.407151823761483e-22
Pillai's trace,0.3256472002731433,48.0,1138.0,4.611066660743137,1.640383866060019e-21
Hotelling-Lawley trace,0.40437501206258086,48,1046.8776415340449,4.777382266797688,1.86419479854342e-22
Roy's greatest root,0.29837574211453544,24,569,7.07399155263211,1.840466779720342e-20
Wilks' lambda,0.6962491473816936,48,1136.0,4.696502538281845,4.226634908961694e-22
Pillai's trace,0.3276228531048647,48.0,1138.0,4.644521616101037,9.612003083407645e-22
Hotelling-Lawley trace,0.40198089029517264,48,1046.8776415340449,4.7490975446091666,2.9134486015155416e-22
Roy's greatest root,0.27916065268180756,24,569,6.618433807331187,7.323029996901688e-19
Wilks' lambda,0.6903002310595365,48,1136.0,4.8184553837171835,5.999379184610942e-23
Pillai's trace,0.329672804460872,48.0,1138.0,4.679318375445849,5.510809471740004e-22
Hotelling-Lawley trace,0.4197111928752446,48,1046.8776415340449,4.958567543012243,1.0634373096097168e-23
Roy's greatest root,0.3327601638248553,24,569,7.889188884014277,2.6616933031172496e-23
Wilks' lambda,0.7176293502065925,48,1136.0,4.2707984193296245,3.709519560315118e-19
Pillai's trace,0.29750033837630474,48.0,1138.0,4.14287141900406,2.781019028337985e-18
Hotelling-Lawley trace,0.37239413512501457,48,1046.8776415340449,4.399552604230597,7.134103357116302e-20
Roy's greatest root,0.30275810215703786,24,569,7.1778900053064385,7.966143256808057e-21
Wilks' lambda,0.6928286960109233,48,1136.0,4.76642992233568,1.3804584881793811e-22
Pillai's trace,0.33079865105149675,48.0,1138.0,4.6984653410964015,4.057045459218476e-22
Hotelling-Lawley trace,0.4092555036464398,48,1046.8776415340449,4.835041551497443,7.498316780822549e-23
Roy's greatest root,0.29277416974901466,24,569,6.941187607799556,5.3759318201581394e-20
Wilks' lambda,0.7054310962286141,48,1136.0,4.51130927668692,8.127671264825144e-21
Pillai's trace,0.3151359216172324,48.0,1138.0,4.43439181288736,2.742287949632608e-20
Hotelling-Lawley trace,0.3884176461604999,48,1046.8776415340449,4.58885816265842,3.642760863024408e-21
Roy's greatest root,0.2867389261331253,24,569,6.798102040406179,1.7092802943662584e-19
Wilks' lambda,0.7131845174687373,48,1136.0,4.3577215626612285,9.350138365853653e-20
Pillai's trace,0.303650844446567,48.0,1138.0,4.243852401210805,5.639854044512827e-19
Hotelling-Lawley trace,0.37855577904885274,48,1046.8776415340449,4.472347726426502,2.2758697852844757e-20
Roy's greatest root,0.2998229940914121,24,569,7.108303484917228,1.3956379961181356e-20
Wilks' lambda,0.7001304700685433,48,1136.0,4.617774634444226,1.487318924121096e-21
Pillai's trace,0.3181779332767428,48.0,1138.0,4.485295234669664,1.2195336670789057e-20
Hotelling-Lawley trace,0.40215522480917787,48,1046.8776415340449,4.751157173891032,2.820261530655541e-22
Roy's greatest root,0.3205858475820573,24,569,7.600556136424609,2.672282672596084e-22
Wilks' lambda,0.6712611166090379,48,1136.0,5.219595498491446,9.540929064493348e-26
Pillai's trace,0.3558525315259885,48.0,1138.0,5.1313343825289595,3.9017609363636014e-25
Hotelling-Lawley trace,0.44934113982295704,48,1046.8776415340449,5.308622761291287,4.151364122720794e-26
Roy's greatest root,0.32509348574488495,24,569,7.70742472453498,1.1362707902622966e-22
Wilks' lambda,0.703877094009155,48,1136.0,4.542397442012351,4.951856820570985e-21
Pillai's trace,0.3172097195802567,48.0,1138.0,4.469073690220064,1.579018709236319e-20
Hotelling-Lawley trace,0.39074448471519097,48,1046.8776415340449,4.616347985019555,2.362842734322748e-21
Roy's greatest root,0.2859935572734856,24,569,6.7804305870255535,1.9720162386839908e-19
Wilks' lambda,0.6786386148796757,48,1136.0,5.062154784995754,1.2005679362011505e-24
Pillai's trace,0.3460329740541433,48.0,1138.0,4.960114055785819,6.1177721455654304e-24
Hotelling-Lawley trace,0.43718378188531026,48,1046.8776415340449,5.164992852197306,4.046320144798555e-25
Roy's greatest root,0.3254931689455149,24,569,7.716900547083249,1.0533646596461602e-22
Wilks' lambda,0.6917533847559103,48,1136.0,4.788520566850968,9.691359405602e-23
Pillai's trace,0.3313963966986091,48.0,1138.0,4.708641538859873,3.447481055281927e-22
Hotelling-Lawley trace,0.41213652158734065,48,1046.8776415340449,4.869078580519047,4.3787195769941347e-23
Roy's greatest root,0.3009300565638556,24,569,7.134550091034742,1.1295238888463159e-20
Wilks' lambda,0.6959941725348501,48,1136.0,4.701697432712234,3.889663173910573e-22
Pillai's trace,0.3274014912116878,48.0,1138.0,4.640769226262352,1.0206053048961551e-21
Hotelling-Lawley trace,0.40317889831837816,48,1046.8776415340449,4.763251095434057,2.330139891299243e-22
Roy's greatest root,0.2853961622377612,24,569,6.766267346386922,2.2115067391241515e-19
Wilks' lambda,0.7090271143713252,48,1136.0,4.439762423204459,2.5389127815762062e-20
Pillai's trace,0.3111306311923756,48.0,1138.0,4.367649062003603,7.922541432225982e-20
Hotelling-Lawley trace,0.38195315041667816,48,1046.8776415340449,4.5124850772573275,1.2112421470076724e-20
Roy's greatest root,0.28065324223036536,24,569,6.653820617878245,5.497287229587066e-19
Wilks' lambda,0.7014902344000237,48,1136.0,4.590348144126357,2.3044279539912263e-21
Pillai's trace,0.31703783754446185,48.0,1138.0,4.466195913053903,1.6530517490380427e-20
Hotelling-Lawley trace,0.3991241501671875,48,1046.8776415340449,4.715347339425435,4.962416490820998e-22
Roy's greatest root,0.31537475670596765,24,569,7.477009856903983,7.19379571185557e-22
Wilks' lambda,0.7717806648848929,48,1136.0,3.272871544613647,1.9290122144531707e-12
Pillai's trace,0.23852186133981543,48.0,1138.0,3.210346851214815,4.906510040563219e-12
Hotelling-Lawley trace,0.28235588011640556,48,1046.8776415340449,3.335819312162175,9.11754708901071e-13
Roy's greatest root,0.2223085563716298,24,569,5.270565357310723,4.252973495295972e-14
Wilks' lambda,0.7101475789478536,48,1136.0,4.417580632431021,3.612789251389247e-20
Pillai's trace,0.3098127804170066,48.0,1138.0,4.3457580225138654,1.1215322625939637e-19
Hotelling-Lawley trace,0.38005066790082564,48,1046.8776415340449,4.490008697750674,1.7244404372806573e-20
Roy's greatest root,0.27948084057353567,24,569,6.626024928597575,6.8860566479272595e-19
Wilks' lambda,0.7334096095535663,48,1136.0,3.9686086741094653,4.335402606200506e-17
Pillai's trace,0.28151518536788,48.0,1138.0,3.8838026360597167,1.6232813367508314e-16
Hotelling-Lawley trace,0.34314466601845983,48,1046.8776415340449,4.05399244137544,1.5704501762885102e-17
Roy's greatest root,0.26689908178305743,24,569,6.327732397273319,7.750097278402375e-18
Wilks' lambda,0.7185001266693114,48,1136.0,4.253864071392354,4.850007437468029e-19
Pillai's trace,0.29611096853384283,48.0,1138.0,4.120161240556681,3.9785269725153665e-18
Hotelling-Lawley trace,0.37145265285439505,48,1046.8776415340449,4.388429709467094,8.49346153159976e-20
Roy's greatest root,0.30471673946362793,24,569,7.224326031450178,5.4810006274355496e-21
Wilks' lambda,0.6928877898607377,48,1136.0,4.765217419394602,1.4075202333085294e-22
Pillai's trace,0.32924775658817496,48.0,1138.0,4.672096412394618,6.185449072304746e-22
Hotelling-Lawley trace,0.4112883324840039,48,1046.8776415340449,4.859057873352936,5.1302078413280454e-23
Roy's greatest root,0.30734335422195086,24,569,7.286598689678751,3.320803294394488e-21
Wilks' lambda,0.6878321535302271,48,1136.0,4.869514742083443,2.6462829777128378e-23
Pillai's trace,0.33587056200694304,48.0,1138.0,4.785043193826267,1.0144837163260116e-22
Hotelling-Lawley trace,0.41938302746111183,48,1046.8776415340449,4.954690519004114,1.1307120795874004e-23
Roy's greatest root,0.3072133192005054,24,569,7.283515776045315,3.40417962410567e-21
Wilks' lambda,0.723139836860653,48,1136.0,4.164150005771649,2.0022235528772853e-18
Pillai's trace,0.2929766271833101,48.0,1138.0,4.069064106999514,8.895636716105768e-18
Hotelling-Lawley trace,0.36057161534253646,48,1046.8776415340449,4.2598785524894005,6.353275343123016e-19
Roy's greatest root,0.2813609515823913,24,569,6.670599227099194,4.798570325929913e-19
Wilks' lambda,0.683607331025009,48,1136.0,4.957558417147958,6.443254792396227e-24
Pillai's trace,0.33745762623604003,48.0,1138.0,4.8122429929809,6.560762491263392e-23
Hotelling-Lawley trace,0.4320136697058587,48,1046.8776415340449,5.103911921114344,1.0650248899708926e-24
Roy's greatest root,0.34188193843915177,24,569,8.105450957161557,4.7589951446244325e-24
Wilks' lambda,0.7015838484560528,48,1136.0,4.588462879791882,2.374819404316306e-21
Pillai's trace,0.3195628611311024,48.0,1138.0,4.508530939603903,8.421990726818022e-21
Hotelling-Lawley trace,0.39520499590600283,48,1046.8776415340449,4.6690455217816424,1.0299229992750052e-21
Roy's greatest root,0.2919707192884337,24,569,6.922139136463282,6.270248151158079e-20
Wilks' lambda,0.7155858122574864,48,1136.0,4.310661261458559,1.9725550549300896e-19
Pillai's trace,0.3014921562248352,48.0,1138.0,4.208327069762994,9.892385737881528e-19
Hotelling-Lawley trace,0.37359072061087417,48,1046.8776415340449,4.413689348862009,5.715341272940399e-20
Roy's greatest root,0.2918038820298922,24,569,6.918183703125361,6.473871350460186e-20
Wilks' lambda,0.6902058020316719,48,1136.0,4.820403882542915,5.814949001173217e-23
Pillai's trace,0.3319760362249289,48.0,1138.0,4.718516458052929,2.9435761683209313e-22
Hotelling-Lawley trace,0.4167052187407275,48,1046.8776415340449,4.9230542518930775,1.8650727921430578e-23
Roy's greatest root,0.3145260700819381,24,569,7.456888911525949,8.454189781895002e-22
Wilks' lambda,0.7323450842059708,48,1136.0,3.9886864823279136,3.164890139704742e-17
Pillai's trace,0.2840869600757411,48.0,1138.0,3.9251571544827955,8.505537246482828e-17
Hotelling-Lawley trace,0.3430389264982918,48,1046.8776415340449,4.052743209614126,1.6012097241595017e-17
Roy's greatest root,0.2550739724805448,24,569,6.0473787642262495,7.578557820805383e-17
Wilks' lambda,0.6766143157637922,48,1136.0,5.105098226914316,6.019489616154037e-25
Pillai's trace,0.3498648804632145,48.0,1138.0,5.026687275146986,2.0993528173387186e-24
Hotelling-Lawley trace,0.43881201016865873,48,1046.8776415340449,5.18422912717753,2.9830632948315155e-25
Roy's greatest root,0.3142962062731164,24,569,7.451439223725134,8.832130465470365e-22
Wilks' lambda,0.6782413835234878,48,1136.0,5.070566479220197,1.0487379595770212e-24
Pillai's trace,0.34944788093362933,48.0,1138.0,5.019427589168009,2.3591527292490202e-24
Hotelling-Lawley trace,0.43357624462797373,48,1046.8776415340449,5.122372551719035,7.949670791240659e-25
Roy's greatest root,0.29535020954149244,24,569,7.00226121787955,3.28305365941355e-20
Wilks' lambda,0.6858873491685454,48,1136.0,4.909942667865344,1.3835723719694055e-23
Pillai's trace,0.3370229383260701,48.0,1138.0,4.804787959474939,7.393392918943002e-23
Hotelling-Lawley trace,0.4245629602147405,48,1046.8776415340449,5.015887472678789,4.292780041029797e-24
Roy's greatest root,0.3202676880531268,24,569,7.593013104259547,2.8386941075963873e-22
Wilks' lambda,0.6675613987548524,48,1136.0,5.299530734018006,2.6344469852299045e-26
Pillai's trace,0.3592830639586114,48.0,1138.0,5.191634494798196,1.478509256856992e-25
Hotelling-Lawley trace,0.45777682637384887,48,1046.8776415340449,5.408283962241699,8.545195687850037e-27
Roy's greatest root,0.33923867845020256,24,569,8.042783668256885,7.832475308308824e-24
Wilks' lambda,0.6973692719107694,48,1136.0,4.6737147194350825,6.084642223074545e-22
Pillai's trace,0.3239964369096468,48.0,1138.0,4.583173743916501,2.560746630791185e-21
Hotelling-Lawley trace,0.40332293176347933,48,1046.8776415340449,4.764952740703734,2.2683789507845005e-22
Roy's greatest root,0.30181017534484744,24,569,7.155416240467424,9.547155549711043e-21
Wilks' lambda,0.7157471878678611,48,1136.0,4.307507135978644,2.0736886117139862e-19
Pillai's trace,0.3032966398521776,48.0,1138.0,4.238017089722097,6.1854414465779645e-19
Hotelling-Lawley trace,0.3705344413606863,48,1046.8776415340449,4.377581741179343,1.0067899188213445e-19
Roy's greatest root,0.27311381244257316,24,569,6.475073303326005,2.3424142982738777e-18
Wilks' lambda,0.6986256202184574,48,1136.0,4.648220798949626,9.145104233896703e-22
Pillai's trace,0.32383593577658853,48.0,1138.0,4.580464689929038,2.6739080734057423e-21
Hotelling-Lawley trace,0.3992307406351365,48,1046.8776415340449,4.716606624485588,4.864805994511373e-22
Roy's greatest root,0.2873378505898342,24,569,6.812301541067319,1.523789418019324e-19
Wilks' lambda,0.6925409346885513,48,1136.0,4.772336501506343,1.2558820319511177e-22
Pillai's trace,0.32785345306217484,48.0,1138.0,4.64843166044071,9.029709620311764e-22
Hotelling-Lawley trace,0.41450932815952735,48,1046.8776415340449,4.897111479937549,2.811072692702459e-23
Roy's greatest root,0.32346936672756854,24,569,7.668919569499437,1.5460790111644776e-22
Wilks' lambda,0.6959665836612502,48,1136.0,4.702259703569493,3.8548401306283256e-22
Pillai's trace,0.326847613212142,48.0,1138.0,4.631384579449175,1.1857275614279356e-21
Hotelling-Lawley trace,0.4040700028813975,48,1046.8776415340449,4.773778816015793,1.9733321500746315e-22
Roy's greatest root,0.291687382612165,24,569,6.915421696096744,6.619971531356568e-20
Wilks' lambda,0.671921899585427,48,1136.0,5.205388307602471,1.1992053957923067e-25
Pillai's trace,0.35050761832903327,48.0,1138.0,5.0378841051689855,1.7535851354227257e-24
Hotelling-Lawley trace,0.4548870675129005,48,1046.8776415340449,5.374143665918246,1.4685958149948127e-26
Roy's greatest root,0.36290357458730366,24,569,8.603838914173991,9.217407419424335e-26
Wilks' lambda,0.7174135912223711,48,1136.0,4.274999138430181,3.470790156594898e-19
Pillai's trace,0.30099853493486,48.0,1138.0,4.200216271624602,1.1245481049558146e-18
Hotelling-Lawley trace,0.36823149972707114,48,1046.8776415340449,4.350374242709579,1.5420066996519555e-19
Roy's greatest root,0.2748572435773609,24,569,6.516407149813265,1.674951471186699e-18
Wilks' lambda,0.665668836488159,48,1136.0,5.3406783885231635,1.3579342595157062e-26
Pillai's trace,0.36141632827461734,48.0,1138.0,5.229259225939668,8.067935269389496e-26
Hotelling-Lawley trace,0.461559835623355,48,1046.8776415340449,5.452977330438558,4.2055297034145655e-27
Roy's greatest root,0.3428991524689205,24,569,8.129567406450656,3.929179578200399e-24
Wilks' lambda,0.7288727020864118,48,1136.0,4.054483879042322,1.126447653817397e-17
Pillai's trace,0.2834477859098829,48.0,1138.0,3.9148675675495705,9.990548347849428e-17
Hotelling-Lawley trace,0.35507820388451106,48,1046.8776415340449,4.194978087077526,1.750093796283185e-18
Roy's greatest root,0.2984384352852652,24,569,7.075477903221495,1.8185362545155697e-20
Wilks' lambda,0.668935198730951,48,1136.0,5.269771339082274,4.25402124231765e-26
Pillai's trace,0.3520165520836452,48.0,1138.0,5.064204841499931,1.1485791361427569e-24
Hotelling-Lawley trace,0.4635920654837328,48,1046.8776415340449,5.476986575835559,2.87347571481151e-27
Roy's greatest root,0.3814902336053638,24,569,9.044497621727167,2.9002855166838742e-27
Wilks' lambda,0.7049431817997219,48,1136.0,4.52105904324979,6.958126380144371e-21
Pillai's trace,0.31404972848964724,48.0,1138.0,4.416260533951144,3.6589619849349744e-20
Hotelling-Lawley trace,0.3916115724477497,48,1046.8776415340449,4.626591965072019,2.0107403009233852e-21
Roy's greatest root,0.3025645622393827,24,569,7.173301496425365,8.266077785902806e-21
Wilks' lambda,0.7251106700802327,48,1136.0,4.12630252868988,3.637010193597579e-18
Pillai's trace,0.29074102982640426,48.0,1138.0,4.032733113637505,1.5748769839015047e-17
Hotelling-Lawley trace,0.3572387508578079,48,1046.8776415340449,4.22050330126958,1.1751213673090089e-18
Roy's greatest root,0.2788381594584288,24,569,6.610788030493583,7.791218490540059e-19
Wilks' lambda,0.681640318803337,48,1136.0,4.998829185771162,3.321088223308208e-24
Pillai's trace,0.3423554614665556,48.0,1138.0,4.89651261790858,1.6983141042571422e-23
Hotelling-Lawley trace,0.43184637529004294,48,1046.8776415340449,5.101935465221642,1.0988969906933458e-24
Roy's greatest root,0.32278678595886817,24,569,7.652736717108166,1.759812586100922e-22
Wilks' lambda,0.6912409076807674,48,1136.0,4.799066766534736,8.184986435416038e-23
Pillai's trace,0.32819883557296897,48.0,1138.0,4.654289971165662,8.222554248955693e-22
Hotelling-Lawley trace,0.4185506758218529,48,1046.8776415340449,4.944856919393561,1.3210431382950733e-23
Roy's greatest root,0.33446800113472885,24,569,7.929678860235863,1.9274605534201415e-23
Wilks' lambda,0.7021841708638447,48,1136.0,4.57638213584194,2.879749180359313e-21
Pillai's trace,0.32129371149676983,48.0,1138.0,4.5376242778366125,5.296456511722648e-21
Hotelling-Lawley trace,0.3906922972046538,48,1046.8776415340449,4.615731429396801,2.3859001725520456e-21
Roy's greatest root,0.2640819672630605,24,569,6.260943307195059,1.333691466995738e-17
Wilks' lambda,0.6757315750076285,48,1136.0,5.123885065645507,4.449932938997478e-25
Pillai's trace,0.3477471512505198,48.0,1138.0,4.98985696033408,3.794101350280168e-24
Hotelling-Lawley trace,0.4451319279120968,48,1046.8776415340449,5.258894133803728,9.13351885934787e-26
Roy's greatest root,0.34417997627201163,24,569,8.159933604115608,3.0872386563883766e-24
Wilks' lambda,0.7040257292858552,48,1136.0,4.539419508678754,5.192640155994753e-21
Pillai's trace,0.3157536441743479,48.0,1138.0,4.444713578513506,2.3269586278661593e-20
Hotelling-Lawley trace,0.3923079594464629,48,1046.8776415340449,4.634819246182965,1.7663002909504324e-21
Roy's greatest root,0.2980446545047126,24,569,7.066142017215895,1.9607532495910835e-20
Wilks' lambda,0.6869641088086451,48,1136.0,4.8875381447898105,1.981974950881844e-23
Pillai's trace,0.3335591397382925,48.0,1138.0,4.745521704294632,1.9104723843081938e-22
Hotelling-Lawley trace,0.425804840301922,48,1046.8776415340449,5.03055933846923,3.403012906263913e-24
