Test,Value,Num DF,Den DF,F Value,Pr > F
Pillai's trace,0.16454280172253863,18.0,1168.0,5.817079029933483,1.4782334074837737e-13
Hotelling-Lawley trace,0.18532494761608292,18,967.8958810068611,5.99426365035164,5.888806397235625e-14
Roy's greatest root,0.15006587870174684,9,584,9.737608129091129,6.073157529086811e-14
Wilks' lambda,0.8464252787404029,18,1166.0,5.631798816617161,5.437112306350574e-13
Pillai's trace,0.1570988878026229,18.0,1168.0,5.531480885069123,1.0946694082713565e-12
Hotelling-Lawley trace,0.17727560658380562,18,967.8958810068611,5.73391083234347,3.5624673254787536e-13
Roy's greatest root,0.14940845154035748,9,584,9.694948411063196,7.084024069876974e-14
Wilks' lambda,0.8344142324553718,18,1166.0,6.1367464856866425,1.5604241990739736e-14
Pillai's trace,0.16893063025022828,18.0,1168.0,5.986513169479226,4.487790735684492e-14
Hotelling-Lawley trace,0.19443688581582955,18,967.8958810068611,6.288985762175142,7.628779489023378e-15
Roy's greatest root,0.17099370916787746,9,584,11.09559179489338,4.604570637802422e-16
Wilks' lambda,0.8354045416288636,18,1166.0,6.094702107752776,2.0992339260375478e-14
Pillai's trace,0.1703590713279108,18.0,1168.0,6.041847161035108,3.038736019642609e-14
Hotelling-Lawley trace,0.19012566666764003,18,967.8958810068611,6.149541048653747,2.0077549211787672e-14
Roy's greatest root,0.14129868868149156,9,584,9.168714909999007,4.74451717204581e-13
Wilks' lambda,0.863365739844605,18,1166.0,4.937608789349891,6.7979107738923e-11
Pillai's trace,0.1392866267268882,18.0,1168.0,4.857359857359712,1.1797895025465121e-10
Hotelling-Lawley trace,0.15518555740701148,18,967.8958810068611,5.019416747665547,4.7978977869409594e-11
Roy's greatest root,0.131893012144172,9,584,8.55839101024405,4.327175002616103e-12
Wilks' lambda,0.8315467134098596,18,1166.0,6.258912648751496,6.585296705809813e-15
Pillai's trace,0.17381443082460865,18.0,1168.0,6.176056518810585,1.178882567942263e-14
Hotelling-Lawley trace,0.19613106482844797,18,967.8958810068611,6.343783326146751,5.213994592249321e-15
Roy's greatest root,0.15436520506683782,9,584,10.016586639892587,2.2207350960072617e-14
Wilks' lambda,0.8490172782194102,18,1166.0,5.524238525913873,1.1541650590938038e-12
Pillai's trace,0.154547459273727,18.0,1168.0,5.434121274625841,2.1612188377510967e-12
Hotelling-Lawley trace,0.17363366808814867,18,967.8958810068611,5.6161137423016205,8.027382928264821e-13
Roy's greatest root,0.14459658483898696,9,584,9.38271172732982,2.1882497925039454e-13
Wilks' lambda,0.8291743204289567,18,1166.0,6.360463413460758,3.211757573121251e-15
Pillai's trace,0.1744434500298199,18.0,1168.0,6.20054286818139,9.916787002881882e-15
Hotelling-Lawley trace,0.20165591841503872,18,967.8958810068611,6.522482575511826,1.505532829224528e-15
Roy's greatest root,0.17700654793486548,9,584,11.48575822155127,1.1412380437470815e-16
Wilks' lambda,0.8694833733927191,18,1166.0,4.691919195511463,3.6803071473608063e-10
Pillai's trace,0.1331061967504813,18.0,1168.0,4.626461985320638,5.750603191651801e-10
Hotelling-Lawley trace,0.1471299628938387,18,967.8958810068611,4.758861663239918,2.816037270663323e-10
Roy's greatest root,0.1228957072934573,9,584,7.974565895486562,3.597369438218831e-11
Wilks' lambda,0.841472582257437,18,1166.0,5.838701369732806,1.2731197326662694e-13
Pillai's trace,0.16245477769133526,18.0,1168.0,5.736735015336385,2.5988287526647605e-13
Hotelling-Lawley trace,0.1837256032502471,18,967.8958810068611,5.942533476298741,8.424468334560471e-14
Roy's greatest root,0.15327556773261342,9,584,9.945881283982915,2.86530430016083e-14
Wilks' lambda,0.8475771643432192,18,1166.0,5.583938069881074,7.601608876333313e-13
Pillai's trace,0.15635228639353996,18.0,1168.0,5.502963534973789,1.3361929864371554e-12
Hotelling-Lawley trace,0.17519748191315188,18,967.8958810068611,5.666694694773022,5.664314266801783e-13
Roy's greatest root,0.14271172933146975,9,584,9.260405547730926,3.405254779589718e-13
Wilks' lambda,0.8723351341169548,18,1166.0,4.578274151028099,8.003402806876089e-10
Pillai's trace,0.12988126956133694,18.0,1168.0,4.50658620339926,1.3025989491966262e-09
Hotelling-Lawley trace,0.14380764605078314,18,967.8958810068611,4.651402611755202,5.821697740286654e-10
Roy's greatest root,0.12318139041941742,9,584,7.993103556104419,3.3633074310810616e-11
Wilks' lambda,0.8391719783790628,18,1166.0,5.935433240723706,6.447705276586829e-14
Pillai's trace,0.16506815033858574,18.0,1168.0,5.837322442460917,1.2822012288038768e-13
Hotelling-Lawley trace,0.18659809542944056,18,967.8958810068611,6.03544312325749,4.427593140305422e-14
Roy's greatest root,0.15373049086070711,9,584,9.975400740294772,2.5760799343918932e-14
Wilks' lambda,0.8529467530612492,18,1166.0,5.362112985700801,3.5789380978734824e-12
Pillai's trace,0.15061526349782714,18.0,1168.0,5.284599199496932,6.127329135841828e-12
Hotelling-Lawley trace,0.1682299977867086,18,967.8958810068611,5.441334119357883,2.672497419903692e-12
Roy's greatest root,0.13795924647415908,9,584,8.952022215656545,1.0394696456142278e-12
Wilks' lambda,0.8517657818487162,18,1166.0,5.4107205380868875,2.550144904979564e-12
Pillai's trace,0.15229472165959584,18.0,1168.0,5.348382876845991,3.929917454652125e-12
Hotelling-Lawley trace,0.1692645064116684,18,967.8958810068611,5.4747949001450325,2.123394844196771e-12
Roy's greatest root,0.13357567547669918,9,584,8.667577164265813,2.912875625397192e-12
Wilks' lambda,0.8366725830454907,18,1166.0,6.04097540606947,3.066005142506643e-14
Pillai's trace,0.16641566204955072,18.0,1168.0,5.889299543305762,8.89664605719837e-14
Hotelling-Lawley trace,0.19151956823563737,18,967.8958810068611,6.1946262549829205,1.4685578929651018e-14
Roy's greatest root,0.16977892191190147,9,584,11.016765599616717,6.106295058400892e-16
Wilks' lambda,0.8346785159567485,18,1166.0,6.12551879611724,1.689076421216968e-14
Pillai's trace,0.16913823512645432,18.0,1168.0,5.9945498652877784,4.240777901229109e-14
Hotelling-Lawley trace,0.19349333889937773,18,967.8958810068611,6.2584671026182805,9.429212615356143e-15
Roy's greatest root,0.16593625047046362,9,584,10.76741891941675,1.4927001659452198e-15
Wilks' lambda,0.8816068647876364,18,1166.0,4.212606455817987,9.536589944631641e-09
Pillai's trace,0.12035024045885098,18.0,1168.0,4.154706663432783,1.405383916445036e-08
Hotelling-Lawley trace,0.13207250829872283,18,967.8958810068611,4.271834126433046,7.42037193665613e-09
Roy's greatest root,0.1123056520345413,9,584,7.287388976463569,4.3573133469211315e-10
Wilks' lambda,0.8490387474979092,18,1166.0,5.52334967183442,1.1613595318530867e-12
Pillai's trace,0.15455997567035085,18.0,1168.0,5.434598228997365,2.1540356628020856e-12
Hotelling-Lawley trace,0.17356396250242231,18,967.8958810068611,5.613859142129757,8.153068191062951e-13
Roy's greatest root,0.1441625263289114,9,584,9.354546152898251,2.422787479468766e-13
Wilks' lambda,0.8464079849136539,18,1166.0,5.632518117959477,5.409786045249002e-13
Pillai's trace,0.15883783456000228,18.0,1168.0,5.59799174216281,6.87324956511603e-13
Hotelling-Lawley trace,0.17526559089328939,18,967.8958810068611,5.668897653355514,5.578914742021937e-13
Roy's greatest root,0.1261264763764273,9,584,8.184206911537059,1.681110202961164e-11
Wilks' lambda,0.8231128187860127,18,1166.0,6.621918225692948,5.040194873330315e-16
Pillai's trace,0.1809303216883452,18.0,1168.0,6.454050485610105,1.6507191903673426e-15
Hotelling-Lawley trace,0.20998827474774642,18,967.8958810068611,6.791989413794576,2.3063061789955327e-16
Roy's greatest root,0.18317186028204663,9,584,11.885818489412802,2.7411345946209837e-17
Wilks' lambda,0.7950271856944259,18,1166.0,7.872128033969777,6.88343484985794e-20
Pillai's trace,0.21085405114741507,18.0,1168.0,7.64727165240561,3.4064866822836176e-19
Hotelling-Lawley trace,0.25042109382691646,18,967.8958810068611,8.099773286420263,2.5139938444933564e-20
Roy's greatest root,0.21620588653100875,9,584,14.029359748234345,1.417630425536655e-20
Wilks' lambda,0.8599577811876464,18,1166.0,5.075611049392298,2.6190817640679973e-11
Pillai's trace,0.14310800632029716,18.0,1168.0,5.000893726094628,4.383459962889734e-11
Hotelling-Lawley trace,0.1592827395726782,18,967.8958810068611,5.151938517888314,1.9421912437858623e-11
Roy's greatest root,0.13234529347600577,9,584,8.58773904333193,3.8904447186289835e-12
Wilks' lambda,0.8304469547889206,18,1166.0,6.305933933357475,4.723120083227883e-15
Pillai's trace,0.17287084063563724,18.0,1168.0,6.139356220463958,1.5275285485253273e-14
Hotelling-Lawley trace,0.20017563894707097,18,967.8958810068611,6.474603509464104,2.100392840118844e-15
Roy's greatest root,0.17769180862415374,9,584,11.53022402627842,9.737292927230496e-17
Wilks' lambda,0.8393036155343183,18,1166.0,5.929887660565536,6.704325140863254e-14
Pillai's trace,0.16591886626500207,18.0,1168.0,5.870127923793217,1.018093352297037e-13
Hotelling-Lawley trace,0.18524155000498038,18,967.8958810068611,5.991566186922197,5.999827886608625e-14
Roy's greatest root,0.14116157407861563,9,584,9.159817695767947,4.899728612337483e-13
Wilks' lambda,0.8533601736606405,18,1166.0,5.345120870620607,4.028780495577997e-12
Pillai's trace,0.1488449847603974,18.0,1168.0,5.217491565143539,9.770601369226461e-12
Hotelling-Lawley trace,0.16925405283298273,18,967.8958810068611,5.474456783191338,2.1283369183058947e-12
Roy's greatest root,0.1522853212080474,9,584,9.88162528727774,3.6123142612812815e-14
Wilks' lambda,0.8394334398558007,18,1166.0,5.924419728742552,6.96732920441147e-14
Pillai's trace,0.1650132305143106,18.0,1168.0,5.835205658207998,1.3014213034284877e-13
Hotelling-Lawley trace,0.18598245240373865,18,967.8958810068611,6.015530388042788,5.082390148513233e-14
Roy's greatest root,0.15087162092153292,9,584,9.789891846463913,5.029022576309845e-14
Wilks' lambda,0.8448673691801257,18,1166.0,5.6966854698489024,3.4503735968886885e-13
Pillai's trace,0.15817210833097536,18.0,1168.0,5.5725143533955785,8.215130616592081e-13
Hotelling-Lawley trace,0.1800201532891099,18,967.8958810068611,5.822682132505274,1.9297054554423588e-13
Roy's greatest root,0.15712367002968836,9,584,10.195580366370889,1.1654955980905923e-14
Wilks' lambda,0.8608884681551374,18,1166.0,5.037842382963677,3.401438707026475e-11
Pillai's trace,0.1424406982399793,18.0,1168.0,4.975786577899441,5.2137762110401006e-11
Hotelling-Lawley trace,0.15772352688231964,18,967.8958810068611,5.101506387334876,2.7409082055839514e-11
Roy's greatest root,0.12735969286107626,9,584,8.264228958985393,1.2575110026571558e-11
Wilks' lambda,0.8353576499916026,18,1166.0,6.096691243772742,2.069988409895762e-14
Pillai's trace,0.16832211684202653,18.0,1168.0,5.962967199491397,5.297274511018946e-14
Hotelling-Lawley trace,0.19268702833617002,18,967.8958810068611,6.232387299752544,1.1300371361790945e-14
Roy's greatest root,0.16617941544675877,9,584,10.783197624545235,1.4105519327851169e-15
Wilks' lambda,0.8453646779336462,18,1166.0,5.675953160867085,3.990200334980282e-13
Pillai's trace,0.15835326157739338,18.0,1168.0,5.5794452765081415,7.826140925243966e-13
Hotelling-Lawley trace,0.1785234071101796,18,967.8958810068611,5.774270457069376,2.696092539755257e-13
Roy's greatest root,0.1490080119830157,9,584,9.66896433312013,7.780629156000233e-14
Wilks' lambda,0.8536678273254469,18,1166.0,5.332483923237699,4.399487763840929e-12
Pillai's trace,0.1490176616943688,18.0,1168.0,5.224031743608838,9.336515521691317e-12
Hotelling-Lawley trace,0.16826999806796583,18,967.8958810068611,5.442627912962189,2.648842463673608e-12
Roy's greatest root,0.14684762721813566,9,584,9.52877936615458,1.2908245119462207e-13
Wilks' lambda,0.870060465161324,18,1166.0,4.668876520968663,4.3091924490854246e-10
Pillai's trace,0.1327217251826307,18.0,1168.0,4.612148812880978,6.341460897812681e-10
Hotelling-Lawley trace,0.14614770994237086,18,967.8958810068611,4.727091071972133,3.4913451124099146e-10
Roy's greatest root,0.11935657945184414,9,584,7.744915822208553,8.27923227317418e-11
Wilks' lambda,0.8463461244389491,18,1166.0,5.635091258318992,5.313149264983901e-13
Pillai's trace,0.15757146547903336,18.0,1168.0,5.549543509532544,9.647535012871677e-13
Hotelling-Lawley trace,0.17692086171284852,18,967.8958810068611,5.7224367468925905,3.85605617718948e-13
Roy's greatest root,0.14499732746938895,9,584,9.408715471347016,1.9919445895709644e-13
Wilks' lambda,0.8422446319617901,18,1166.0,5.806328393154795,1.5982948569345258e-13
Pillai's trace,0.16311800162281107,18.0,1168.0,5.7622350768482695,2.1729047795767223e-13
Hotelling-Lawley trace,0.1809364271027164,18,967.8958810068611,5.852318654114056,1.572288688212423e-13
Roy's greatest root,0.1330994701014564,9,584,8.636676726583392,3.258071108817756e-12
Wilks' lambda,0.8511961289289477,18,1166.0,5.434203020165683,2.164738724212322e-12
Pillai's trace,0.15209196685741252,18.0,1168.0,5.340676354720786,4.146699378954343e-12
Hotelling-Lawley trace,0.17095446083359575,18,967.8958810068611,5.529455821367012,1.457939587773367e-12
Roy's greatest root,0.14415810350329353,9,584,9.354259160658158,2.4253024789242657e-13
Wilks' lambda,0.8700005559782943,18,1166.0,4.671267565820909,4.239250435776048e-10
Pillai's trace,0.13283991366176018,18.0,1168.0,4.616548126043248,6.153696202976088e-10
Hotelling-Lawley trace,0.14615964726443673,18,967.8958810068611,4.727477180030774,3.4822403991866495e-10
Roy's greatest root,0.11864027881349984,9,584,7.698435869675989,9.800840072390506e-11
Wilks' lambda,0.8448198601043325,18,1166.0,5.698667034028173,3.4027594124405e-13
Pillai's trace,0.15901728981276678,18.0,1168.0,5.604862660021098,6.550405948695626e-13
Hotelling-Lawley trace,0.17914232030468338,18,967.8958810068611,5.794288964627367,2.347937829634451e-13
Roy's greatest root,0.1485713181090794,9,584,9.640627752855817,8.618729013625523e-14
Wilks' lambda,0.8457149964227868,18,1166.0,5.661359709690392,4.4199533476556684e-13
Pillai's trace,0.15765220398966692,18.0,1168.0,5.552630382779564,9.44143323566655e-13
Hotelling-Lawley trace,0.17844995513040793,18,967.8958810068611,5.7718946812331735,2.740691895613213e-13
Roy's greatest root,0.15230915143809065,9,584,9.883171604427215,3.5922275592370037e-14
Wilks' lambda,0.8393635142127461,18,1166.0,5.927364694529208,6.824423908185143e-14
Pillai's trace,0.1639078749208798,18.0,1168.0,5.79262866959715,1.755273397031313e-13
Hotelling-Lawley trace,0.18748145944993047,18,967.8958810068611,6.064015190354579,3.63242914615421e-14
Roy's greatest root,0.16366826611052138,9,584,10.62025193428272,2.5315051578351922e-15
Wilks' lambda,0.8568038075503567,18,1166.0,5.204061323877001,1.0747449621187095e-11
Pillai's trace,0.14580895417995016,18.0,1168.0,5.102700203475208,2.1669074088163032e-11
Hotelling-Lawley trace,0.1640789052061653,18,967.8958810068611,5.307068637646582,6.716439827354522e-12
Roy's greatest root,0.1427110566647694,9,584,9.260361899136148,3.4057923730092095e-13
Wilks' lambda,0.8694149632279697,18,1166.0,4.694652263225424,3.612056818514163e-10
Pillai's trace,0.1323866269351744,18.0,1168.0,4.599678525258203,6.905251771489549e-10
Hotelling-Lawley trace,0.1481265587271906,18,967.8958810068611,4.79109616946694,2.2637893487010174e-10
Roy's greatest root,0.13248572885508475,9,584,8.596851739041055,3.764029939126859e-12
Wilks' lambda,0.8366098778053646,18,1166.0,6.043629345399645,3.009186760563433e-14
Pillai's trace,0.16661355499645314,18.0,1168.0,5.896939233412249,8.431128214670206e-14
Hotelling-Lawley trace,0.19144728462084987,18,967.8958810068611,6.1922882694596,1.4925732765765968e-14
Roy's greatest root,0.16859370233682236,9,584,10.939858018300473,8.043483631716806e-16
Wilks' lambda,0.8463885145292609,18,1166.0,5.6333279751460505,5.37918349112239e-13
Pillai's trace,0.15663018723547578,18.0,1168.0,5.51357559714306,1.2406622355773648e-12
Hotelling-Lawley trace,0.17792394523424987,18,967.8958810068611,5.754881094876752,3.082341956657551e-13
Roy's greatest root,0.15489879902037385,9,584,10.05121095865537,1.960266684722749e-14
Wilks' lambda,0.8720999385548617,18,1166.0,4.587625794823974,7.508619748525883e-10
Pillai's trace,0.12897886151758547,18.0,1168.0,4.473116226157833,1.6356320146390364e-09
Hotelling-Lawley trace,0.14542055992211614,18,967.8958810068611,4.703571686207649,4.0930528244957205e-10
Roy's greatest root,0.13634808741779259,9,584,8.847475894665651,1.5179019574871883e-12
Wilks' lambda,0.8362740436621379,18,1166.0,6.057848284394952,2.7222001487129595e-14
Pillai's trace,0.16892212030770443,18.0,1168.0,5.986183775735485,4.498215642787076e-14
Hotelling-Lawley trace,0.1895667975940039,18,967.8958810068611,6.1314646449288555,2.2758829303288652e-14
Roy's greatest root,0.14741820043435067,9,584,9.565803228184532,1.1292456836801016e-13
Wilks' lambda,0.8256865275878699,18,1166.0,6.510553051062082,1.1098661802468205e-15
Pillai's trace,0.17916935054534233,18.0,1168.0,6.385052933568063,2.69039949706543e-15
Hotelling-Lawley trace,0.2052323595178004,18,967.8958810068611,6.6381611777490095,6.731654886484843e-16
Roy's greatest root,0.17080020557773998,9,584,11.083035561933348,4.816282943953212e-16
Wilks' lambda,0.8496599247293964,18,1166.0,5.497646774160084,1.3899117257033154e-12
Pillai's trace,0.15297340969401915,18.0,1168.0,5.374191490629968,3.2829330223840576e-12
Hotelling-Lawley trace,0.17384218856059425,18,967.8958810068611,5.6228582562184615,7.662827855302916e-13
Roy's greatest root,0.15367434248667156,9,584,9.971757334690688,2.6101323853765268e-14
Wilks' lambda,0.8451740907373047,18,1166.0,5.6838963895476535,3.774076058266264e-13
Pillai's trace,0.15870316271882917,18.0,1168.0,5.592836355046004,7.12586439202554e-13
Hotelling-Lawley trace,0.1786006663726268,18,967.8958810068611,5.776769377989075,2.649962929945384e-13
Roy's greatest root,0.1474985206188217,9,584,9.571015115710209,1.1081879834108955e-13
Wilks' lambda,0.8609121843586781,18,1166.0,5.036880744313754,3.424139345614285e-11
Pillai's trace,0.14187760732729243,18.0,1168.0,4.95461457974243,6.034494952069245e-11
Hotelling-Lawley trace,0.15831814955306306,18,967.8958810068611,5.120739227310075,2.403593848358269e-11
Roy's greatest root,0.13416500570715978,9,584,8.705818148109033,2.5359170792119244e-12
Wilks' lambda,0.8506437691759106,18,1166.0,5.4569951571746405,1.8463180948636368e-12
Pillai's trace,0.1543496412514444,18.0,1168.0,5.4265840080327585,2.2779576585866655e-12
Hotelling-Lawley trace,0.16971007797610851,18,967.8958810068611,5.489206739817512,1.9230547861401263e-12
Roy's greatest root,0.12132726198266837,9,584,7.87279122198648,5.2048531789335454e-11
Wilks' lambda,0.845194039096253,18,1166.0,5.683064862704573,3.796142229879325e-13
Pillai's trace,0.15912662412591277,18.0,1168.0,5.609049469395222,6.361144030434729e-13
Hotelling-Lawley trace,0.17804822410069485,18,967.8958810068611,5.7589008466760685,2.997970525202812e-13
Roy's greatest root,0.14206424308500643,9,584,9.218390884627084,3.964115988552392e-13
Wilks' lambda,0.8545582082332766,18,1166.0,5.2959497780200575,5.673686065486554e-12
Pillai's trace,0.14833090970805562,18.0,1168.0,5.198028076018861,1.1185086299501336e-11
Hotelling-Lawley trace,0.16681446910457534,18,967.8958810068611,5.395549392398623,3.6601665478629266e-12
Roy's greatest root,0.14320635273711663,9,584,9.292501110941789,3.032086195884024e-13
Wilks' lambda,0.8334756114167113,18,1166.0,6.1766655513094895,1.1772674348696746e-14
Pillai's trace,0.1718672875237339,18.0,1168.0,6.100365278544882,2.0112955579039748e-14
Hotelling-Lawley trace,0.1933847702740491,18,967.8958810068611,6.254955492482962,9.661891787393602e-15
Roy's greatest root,0.1509052349383015,9,584,9.792073022663118,4.9896036657103225e-14
Wilks' lambda,0.8361944589172433,18,1166.0,6.061219091890897,2.6582735736521355e-14
Pillai's trace,0.16728830856925583,18.0,1168.0,5.923000610470434,7.018498610311064e-14
Hotelling-Lawley trace,0.19172905522939396,18,967.8958810068611,6.2014020306572135,1.4011160991850468e-14
Roy's greatest root,0.16675166783617354,9,584,10.820330446258371,1.2346538809993625e-15
Wilks' lambda,0.8308582914435155,18,1166.0,6.2883358927046515,5.348848352069571e-15
Pillai's trace,0.17455767717056958,18.0,1168.0,6.204991292777213,9.61004390482935e-15
Hotelling-Lawley trace,0.19705615461566378,18,967.8958810068611,6.373704997007312,4.235340576842593e-15
Roy's greatest root,0.15500160509788588,9,584,10.05788193079615,1.913715206460774e-14
Wilks' lambda,0.8531757082961441,18,1166.0,5.352701106921996,3.821531887635566e-12
Pillai's trace,0.15021176602851047,18.0,1168.0,5.2692921365927665,6.815876453658467e-12
Hotelling-Lawley trace,0.1681210751600692,18,967.8958810068611,5.437811059187279,2.7379845633797944e-12
Roy's greatest root,0.139699948960613,9,584,9.064974465888666,6.906011282524012e-13
Wilks' lambda,0.8447462477247409,18,1166.0,5.701737675540678,3.3302679464671807e-13
Pillai's trace,0.15904783116898685,18.0,1168.0,5.606032149817627,6.496981652490154e-13
Hotelling-Lawley trace,0.17929605936632026,18,967.8958810068611,5.799261595029607,2.2686532114755725e-13
Roy's greatest root,0.1491911760269855,9,584,9.680849644417727,7.453868481831639e-14
Wilks' lambda,0.8552190837541931,18,1166.0,5.268869605160294,6.849954081585942e-12
Pillai's trace,0.1484383620959911,18.0,1168.0,5.202095456999729,1.0873538827683547e-11
Hotelling-Lawley trace,0.1650144075084562,18,967.8958810068611,5.337327097274259,5.4579372835827514e-12
Roy's greatest root,0.1328144602904687,9,584,8.618182756625968,3.4839579719679534e-12
Wilks' lambda,0.8177839691067921,18,1166.0,6.854168094839499,9.693914233955156e-17
Pillai's trace,0.1880079355327323,18.0,1168.0,6.732714937468329,2.2883347972262726e-16
Hotelling-Lawley trace,0.21573439064399766,18,967.8958810068611,6.977845306866025,6.315552303890087e-17
Roy's greatest root,0.17534232674702604,9,584,11.377768757807022,1.6783735345595263e-16
Wilks' lambda,0.8588782072731764,18,1166.0,5.119498653746427,1.932460481243058e-11
Pillai's trace,0.1438167352361312,18.0,1168.0,5.027579081361471,3.644951776482489e-11
Hotelling-Lawley trace,0.16117168772625273,18,967.8958810068611,5.213035814285921,1.2789090743262787e-11
Roy's greatest root,0.13851969615631146,9,584,8.988389172809542,9.112287187402265e-13
Wilks' lambda,0.8595518965141671,18,1166.0,5.092101661408951,2.3364303185588985e-11
Pillai's trace,0.1422364412078764,18.0,1168.0,4.968105109936447,5.497826131304637e-11
Hotelling-Lawley trace,0.1613163397418019,18,967.8958810068611,5.217714527702059,1.2386113698001592e-11
Roy's greatest root,0.1471803002448003,9,584,9.550366149218153,1.193996715213519e-13
Wilks' lambda,0.8451615664289619,18,1166.0,5.684418467514366,3.7602871498628084e-13
Pillai's trace,0.15872838066739364,18.0,1168.0,5.5938016686386725,7.077869249499316e-13
Hotelling-Lawley trace,0.17860311267167656,18,967.8958810068611,5.776848502584337,2.6485152434180273e-13
Roy's greatest root,0.14737186120693602,9,584,9.562796327205625,1.1415763023525074e-13
Wilks' lambda,0.8663552941017743,18,1166.0,4.817220513734716,1.5576234328124617e-10
Pillai's trace,0.1361531028269488,18.0,1168.0,4.74010154729735,2.640990842505683e-10
Hotelling-Lawley trace,0.15136550773371013,18,967.8958810068611,4.8958587205690325,1.1121392608961668e-10
Roy's greatest root,0.12890431769668637,9,584,8.364457948318314,8.742107323727051e-12
Wilks' lambda,0.8410479705389019,18,1166.0,5.856524848337156,1.1232061961423853e-13
Pillai's trace,0.16085424158882747,18.0,1168.0,5.675272317067976,3.999579205039074e-13
Hotelling-Lawley trace,0.18673110551915242,18,967.8958810068611,6.039745283091585,4.297585817565182e-14
Roy's greatest root,0.17371111813905277,9,584,11.271921443689646,2.450193139674903e-16
Wilks' lambda,0.8527117571827809,18,1166.0,5.3717771246484665,3.345813219970012e-12
Pillai's trace,0.15170631667868895,18.0,1168.0,5.326022815279366,4.592320433570273e-12
Hotelling-Lawley trace,0.1675480228251675,18,967.8958810068611,5.419275903370231,3.1098121310790445e-12
Roy's greatest root,0.12663285697581408,9,584,8.217065385986158,1.492181056789598e-11
Wilks' lambda,0.8552900510161523,18,1166.0,5.2659635022017115,6.989812518958411e-12
Pillai's trace,0.1482919821586277,18.0,1168.0,5.196554673139945,1.1300125744819404e-11
Hotelling-Lawley trace,0.16500591307170803,18,967.8958810068611,5.337052348007715,5.468232596549587e-12
Roy's greatest root,0.13367566531958783,9,584,8.674065394071032,2.845179953446714e-12
Wilks' lambda,0.8432633932500762,18,1166.0,5.763678559736099,2.1564019202174277e-13
Pillai's trace,0.1598647853233936,18.0,1168.0,5.637329370884758,5.218017723367447e-13
Hotelling-Lawley trace,0.18215948825244482,18,967.8958810068611,5.891878093284447,1.1960191115987349e-13
Roy's greatest root,0.15879908763345577,9,584,10.30429635310424,7.881184724120699e-15
Wilks' lambda,0.8557499821017905,18,1166.0,5.247138130065158,7.96734795332605e-12
Pillai's trace,0.14764446008037216,18.0,1168.0,5.172055125891733,1.3395353992878694e-11
Hotelling-Lawley trace,0.16459898178448587,18,967.8958810068611,5.3238903131356485,5.9848039824642735e-12
Roy's greatest root,0.13527663503278717,9,584,8.7779505399053,1.9526567849101682e-12
Wilks' lambda,0.8435943977955684,18,1166.0,5.749837883670402,2.376413765542044e-13
Pillai's trace,0.16061905731401907,18.0,1168.0,5.666249943999104,4.260724687800087e-13
Hotelling-Lawley trace,0.1804091486294166,18,967.8958810068611,5.835264036121332,1.7690024608990902e-13
Roy's greatest root,0.14626007853387804,9,584,9.490653984864975,1.4814407507617364e-13
Wilks' lambda,0.8473714406980482,18,1166.0,5.592478710689176,7.160506483448418e-13
Pillai's trace,0.15670657885737727,18.0,1168.0,5.51649328696187,1.215612186426628e-12
Hotelling-Lawley trace,0.17530746566600522,18,967.8958810068611,5.670252076660018,5.527048485863618e-13
Roy's greatest root,0.14123194078811238,9,584,9.164383713361959,4.819449991753908e-13
Wilks' lambda,0.8420528145683625,18,1166.0,5.814367371271655,1.5105326843121345e-13
Pillai's trace,0.16147014834473733,18.0,1168.0,5.698911282501545,3.388631217045159e-13
Hotelling-Lawley trace,0.18339018627673093,18,967.8958810068611,5.931684544204483,9.081256493017318e-14
Roy's greatest root,0.1566890241572886,9,584,10.167376678650728,1.2900575413375417e-14
Wilks' lambda,0.8513128406298928,18,1166.0,5.42938995956421,2.2386865559751606e-12
Pillai's trace,0.151616613080676,18.0,1168.0,5.322615226648891,4.702608137682899e-12
Hotelling-Lawley trace,0.17121520867897527,18,967.8958810068611,5.53788960943263,1.375726477261246e-12
Roy's greatest root,0.14795791015170184,9,584,9.600824392065986,9.950858266505694e-14
Wilks' lambda,0.810603890595932,18,1166.0,7.170715479506923,1.0206878461803045e-17
Pillai's trace,0.1949656124939882,18.0,1168.0,7.0087872307831205,3.2176266563792234e-17
Hotelling-Lawley trace,0.22677735506426444,18,967.8958810068611,7.33502571386476,5.228995219695732e-18
Roy's greatest root,0.19075911724001843,9,584,12.378147163130084,4.765788618304894e-18
Wilks' lambda,0.8454727072544586,18,1166.0,5.6714519441062405,4.1181079861706655e-13
Pillai's trace,0.15798639174834594,18.0,1168.0,5.56541025223215,8.633858610274661e-13
Hotelling-Lawley trace,0.17867897147538608,18,967.8958810068611,5.779302126208595,2.6040126846232624e-13
Roy's greatest root,0.1517111473934277,9,584,9.844367786417974,4.131809582618685e-14
Wilks' lambda,0.8480439241296162,18,1166.0,5.564572009470658,8.704816561086578e-13
Pillai's trace,0.15541820691383862,18.0,1168.0,5.467317739740557,1.7140899248941602e-12
Hotelling-Lawley trace,0.1751017141940314,18,967.8958810068611,5.663597124990943,5.786605398998778e-13
Roy's greatest root,0.1474062022075315,9,584,9.5650246765776,1.1324254941635125e-13
Wilks' lambda,0.851498894868767,18,1166.0,5.421719336119728,2.3617784145550102e-12
Pillai's trace,0.15249345702770128,18.0,1168.0,5.355938265546606,3.728361120787498e-12
