Test,Value,Num DF,Den DF,F Value,Pr > F
Pillai's trace,0.3109717806322122,40.0,1146.0,5.274832837575499,1.3649159271197822e-22
Hotelling-Lawley trace,0.38109801654048364,40,1039.718978102193,5.441113243205945,2.351603595169726e-23
Roy's greatest root,0.2780851432795923,20,573,7.967139354960318,1.5209265305479668e-20
Wilks' lambda,0.7210531618138716,40,1144.0,5.080799368478978,2.0308816144619447e-21
Pillai's trace,0.29602418356578336,40.0,1146.0,4.977237808989241,8.448604188302828e-21
Hotelling-Lawley trace,0.3631764017894577,40,1039.718978102193,5.185238032291317,7.78188510794633e-22
Roy's greatest root,0.27797483103506315,20,573,7.963978909154559,1.5547324686932524e-20
Wilks' lambda,0.7094776531827732,40,1144.0,5.354447861713234,4.5571411561448495e-23
Pillai's trace,0.31399446665175473,40.0,1146.0,5.335653585731533,5.863119333823631e-23
Hotelling-Lawley trace,0.3764040005836549,40,1039.718978102193,5.374094598977951,5.884249635738505e-23
Roy's greatest root,0.23653759339494193,20,573,6.776802050765086,6.312659743646062e-17
Wilks' lambda,0.7324926300398502,40,1144.0,4.816764914067567,7.810720919554002e-20
Pillai's trace,0.279673583453521,40.0,1146.0,4.657632463744066,6.938631255397136e-19
Hotelling-Lawley trace,0.34859211682837965,40,1039.718978102193,4.977011427585331,1.3336479988395799e-20
Roy's greatest root,0.2916407800137192,20,573,8.355508347393053,1.0272984006856034e-21
Wilks' lambda,0.7250907647215981,40,1144.0,4.986894204727145,7.450535896662736e-21
Pillai's trace,0.2889172509299137,40.0,1146.0,4.837568050779864,5.819452407200192e-20
Hotelling-Lawley trace,0.3598187045273765,40,1039.718978102193,5.137298630230836,1.4977283106092274e-21
Roy's greatest root,0.2941389138019973,20,573,8.427079880427222,6.260890067049933e-22
Wilks' lambda,0.7281371440456329,40,1144.0,4.916560157573576,1.9699157812656326e-20
Pillai's trace,0.28822802802295566,40.0,1146.0,4.824084713409724,7.009348717495364e-20
Hotelling-Lawley trace,0.35089225426160436,40,1039.718978102193,5.009851557173838,8.52385459992321e-21
Roy's greatest root,0.26658308770913436,20,573,7.637605462866699,1.5117230789700374e-19
Wilks' lambda,0.6849473386514525,40,1144.0,5.9571121027946194,1.0327134948500973e-26
Pillai's trace,0.3414204109346748,40.0,1146.0,5.897633636496637,2.3398458140682237e-26
Hotelling-Lawley trace,0.42147022912855286,40,1039.718978102193,6.017526058377691,8.735686440046101e-27
Roy's greatest root,0.28763286439079266,20,573,8.24068156479621,2.2758869795388764e-21
Wilks' lambda,0.7419657476931305,40,1144.0,4.6027537691045834,1.4844260490103035e-18
Pillai's trace,0.2711551260288198,40.0,1146.0,4.493517306084912,6.594063359386619e-18
Hotelling-Lawley trace,0.33008717632368784,40,1039.718978102193,4.7128078041741315,4.847865871343918e-19
Roy's greatest root,0.26279557761190697,20,573,7.5290932985811345,3.2261491068242783e-19
Wilks' lambda,0.7654112329858648,40,1144.0,4.0902782635256525,1.5990015694976325e-15
Pillai's trace,0.24572374247104614,40.0,1146.0,4.01304252484833,4.508748466312373e-15
Hotelling-Lawley trace,0.2919395246990725,40,1039.718978102193,4.168156078258229,7.490315956585814e-16
Roy's greatest root,0.22818574803820985,20,573,6.537521681294712,3.402371067480098e-16
Wilks' lambda,0.7300733553981615,40,1144.0,4.872086388131289,3.640740905797126e-20
Pillai's trace,0.2870084718162876,40.0,1146.0,4.8002529973135815,9.737148494552548e-20
Hotelling-Lawley trace,0.3463279621394959,40,1039.718978102193,4.944685040336753,2.071669902679631e-20
Roy's greatest root,0.254332645988127,20,573,7.286630307559838,1.760312711372842e-18
Wilks' lambda,0.7179389375235607,40,1144.0,5.153769407050737,7.387678003086129e-22
Pillai's trace,0.29835919066649036,40.0,1146.0,5.023381412639594,4.461347268623258e-21
Hotelling-Lawley trace,0.3701748441212893,40,1039.718978102193,5.2851580413200105,1.9860882146647294e-22
Roy's greatest root,0.2925866326945231,20,573,8.382607026698087,8.516198899720655e-22
Wilks' lambda,0.7231119720379805,40,1144.0,5.032818001657135,3.946572167604792e-21
Pillai's trace,0.29340818918513745,40.0,1146.0,4.925691408386887,1.723175742118066e-20
Hotelling-Lawley trace,0.360065766861935,40,1039.718978102193,5.140826053838722,1.4272999998711723e-21
Roy's greatest root,0.2778383793122137,20,573,7.960069567294923,1.5975922558602486e-20
Wilks' lambda,0.741510357383041,40,1144.0,4.612947754542127,1.2905720797580192e-18
Pillai's trace,0.2733901590005315,40.0,1146.0,4.536420370934071,3.663614953393686e-18
Hotelling-Lawley trace,0.3285040105077801,40,1039.718978102193,4.690204211100297,6.587577832565676e-19
Roy's greatest root,0.24722129039407312,20,573,7.082889969790195,7.346669224852795e-18
Wilks' lambda,0.7028390542863656,40,1144.0,5.514427721760983,4.926205258814418e-24
Pillai's trace,0.318685224463995,40.0,1146.0,5.43047132740667,1.568862777648949e-23
Hotelling-Lawley trace,0.3921760825359144,40,1039.718978102193,5.59927993256326,2.6959457528464555e-24
Roy's greatest root,0.2845513553852549,20,573,8.152396331787552,4.198549373032888e-21
Wilks' lambda,0.7156348389844217,40,1144.0,5.208063515809644,3.479075349887394e-22
Pillai's trace,0.3044128303477852,40.0,1146.0,5.143603198680086,8.4343802733979e-22
Hotelling-Lawley trace,0.36934687536799066,40,1039.718978102193,5.273336747183058,2.3344923828171046e-22
Roy's greatest root,0.2627147941684354,20,573,7.526778852925674,3.2787645103726913e-19
Wilks' lambda,0.7284163125992007,40,1144.0,4.910136862175831,2.1527115594542814e-20
Pillai's trace,0.2884942088820057,40.0,1146.0,4.8292907493291874,6.523553984044675e-20
Hotelling-Lawley trace,0.3496258410397829,40,1039.718978102193,4.991770387885222,1.0906425196502457e-20
Roy's greatest root,0.26051061494285654,20,573,7.46362911811284,5.098859736990347e-19
Wilks' lambda,0.7702985656489285,40,1144.0,3.98640782910203,6.482248792080921e-15
Pillai's trace,0.24035808774624023,40.0,1146.0,3.9134435057356756,1.718479073173152e-14
Hotelling-Lawley trace,0.2843634802453138,40,1039.718978102193,4.05998937567954,3.1740196323243036e-15
Roy's greatest root,0.22206416555598218,20,573,6.36213834317889,1.1710372244064118e-15
Wilks' lambda,0.7175770055774733,40,1144.0,5.1622807077841,6.565295481974071e-22
Pillai's trace,0.29971327875681775,40.0,1146.0,5.050198492466324,3.0775655721870456e-21
Hotelling-Lawley trace,0.36948328615250015,40,1039.718978102193,5.275284347259407,2.2731507635316683e-22
Roy's greatest root,0.28491201523388354,20,573,8.162729236450764,3.908025547151176e-21
Wilks' lambda,0.6967090681523864,40,1144.0,5.664176737462863,6.124616752542208e-25
Pillai's trace,0.32517461341952025,40.0,1146.0,5.562521770398053,2.4972097927622892e-24
Hotelling-Lawley trace,0.40390926878844147,40,1039.718978102193,5.766800077861222,2.715276948173363e-25
Roy's greatest root,0.2987823316648841,20,573,8.560113802198929,2.4970936863223667e-22
Wilks' lambda,0.7005438109884135,40,1144.0,5.570267827301183,2.264574596828718e-24
Pillai's trace,0.32266119177507946,40.0,1146.0,5.51125574572435,5.098102270598674e-24
Hotelling-Lawley trace,0.39433820114451434,40,1039.718978102193,5.630149503340428,1.7662283874555862e-24
Roy's greatest root,0.27300697777633415,20,573,7.821649913291973,4.1877992432674645e-20
Wilks' lambda,0.7320578863785625,40,1144.0,4.826685967279339,6.811879857514431e-20
Pillai's trace,0.28353374066790527,40.0,1146.0,4.732537925503046,2.4755867776240944e-19
Hotelling-Lawley trace,0.3447138419931916,40,1039.718978102193,4.921639497922473,2.835506007258962e-20
Roy's greatest root,0.26405509728789983,20,573,7.56517853729833,2.5070608571346875e-19
Wilks' lambda,0.7532862022829828,40,1144.0,4.352322306180775,4.56542686101973e-17
Pillai's trace,0.2589165743444466,40.0,1146.0,4.260542456301531,1.58357136376672e-16
Hotelling-Lawley trace,0.3113172926556409,40,1039.718978102193,4.44482146426413,1.8209904180244824e-17
Roy's greatest root,0.24527016698540582,20,573,7.026990284131877,1.0877354797820125e-17
Wilks' lambda,0.727427475842602,40,1144.0,4.9329053187077205,1.571670511994109e-20
Pillai's trace,0.28735065634825413,40.0,1146.0,4.80693630304016,8.879835124558791e-20
Hotelling-Lawley trace,0.3543918817033003,40,1039.718978102193,5.059817362276043,4.312149545689522e-21
Roy's greatest root,0.28247078320540236,20,573,8.092787938834777,6.350798229947444e-21
Wilks' lambda,0.7584257178647725,40,1144.0,4.240480853577979,2.0911053357233175e-16
Pillai's trace,0.2536769440112321,40.0,1146.0,4.16179836886294,6.047220488516044e-16
Hotelling-Lawley trace,0.3025630788276325,40,1039.718978102193,4.319833490761064,9.799545769343438e-17
Roy's greatest root,0.2345191156226258,20,573,6.71897266258823,9.482498394898156e-17
Wilks' lambda,0.7284708842809521,40,1144.0,4.908881672151556,2.1903633792953918e-20
Pillai's trace,0.28742670889343985,40.0,1146.0,4.808422070203047,8.699730520602604e-20
Hotelling-Lawley trace,0.3509152226406148,40,1039.718978102193,5.010179487380201,8.485830371216435e-21
Roy's greatest root,0.27012616890345276,20,573,7.739114739083921,7.444775205288796e-20
Wilks' lambda,0.7455608963602056,40,1144.0,4.522603988024145,4.455238825182758e-18
Pillai's trace,0.2666838694320811,40.0,1146.0,4.408020397713442,2.122738645807888e-17
Hotelling-Lawley trace,0.32484849866709664,40,1039.718978102193,4.63801277209047,1.3365859999306078e-18
Roy's greatest root,0.26221440176305016,20,573,7.512442610511386,3.624377281135703e-19
Wilks' lambda,0.7424183524749874,40,1144.0,4.592631433002099,1.7056611418357552e-18
Pillai's trace,0.2727544410275699,40.0,1146.0,4.524206008142128,4.331182203950036e-18
Hotelling-Lawley trace,0.32651247536424854,40,1039.718978102193,4.661770139618771,9.68653598785646e-19
Roy's greatest root,0.24209539740565458,20,573,6.9360331356720035,2.0606480575377974e-17
Wilks' lambda,0.7265756823248946,40,1144.0,4.952555539298042,1.1978597257678989e-20
Pillai's trace,0.28963847280932586,40.0,1146.0,4.851689022505763,4.7889858614970656e-20
Hotelling-Lawley trace,0.35400326324969333,40,1039.718978102193,5.054268876262732,4.651209963573098e-21
Roy's greatest root,0.2719422760022362,20,573,7.791146207464067,5.1797080696675265e-20
Wilks' lambda,0.7302135143289669,40,1144.0,4.868873877756082,3.805829658283471e-20
Pillai's trace,0.2873892439120419,40.0,1146.0,4.807690135549472,8.787995063463734e-20
Hotelling-Lawley trace,0.34535614923776076,40,1039.718978102193,4.930810016536969,2.5026154892898308e-20
Roy's greatest root,0.24825188453939137,20,573,7.112416492053563,5.971706717218935e-18
Wilks' lambda,0.7239807494310273,40,1144.0,5.01263224183874,5.218496522997837e-21
Pillai's trace,0.2943064679316321,40.0,1146.0,4.9433735590335175,1.3495076908974e-20
Hotelling-Lawley trace,0.3559929368410189,40,1039.718978102193,5.082676369499499,3.1567642984027353e-21
Roy's greatest root,0.2581431067131259,20,573,7.395800007331057,8.195592842067288e-19
Wilks' lambda,0.7460121705927593,40,1144.0,4.512584286306948,5.1105939432439895e-18
Pillai's trace,0.27050487240206195,40.0,1146.0,4.481056043842603,7.820481479672446e-18
Hotelling-Lawley trace,0.3183202577294847,40,1039.718978102193,4.544806046579459,4.719471013053786e-18
Roy's greatest root,0.2156534871097265,20,573,6.178472405693665,4.2765372936868215e-15
Wilks' lambda,0.7456298414625584,40,1144.0,4.521072602082253,4.549683536646682e-18
Pillai's trace,0.26766608421099236,40.0,1146.0,4.426763941264857,1.6431994546544597e-17
Hotelling-Lawley trace,0.32331623475667487,40,1039.718978102193,4.61613592914396,1.797611086618031e-18
Roy's greatest root,0.25277091705620863,20,573,7.241886773660377,2.40858842066288e-18
Wilks' lambda,0.7362020918199789,40,1144.0,4.732470972460283,2.495244919941225e-19
Pillai's trace,0.27882339047715315,40.0,1146.0,4.641179814420666,8.6993088877245e-19
Hotelling-Lawley trace,0.33791322878191554,40,1039.718978102193,4.824543987057055,1.0626969649683228e-19
Roy's greatest root,0.259161293489717,20,573,7.424971058480391,6.682263112131176e-19
Wilks' lambda,0.7528395189453568,40,1144.0,4.362096680558395,3.9958453298410296e-17
Pillai's trace,0.2595749450163968,40.0,1146.0,4.272991907019995,1.3369853099902016e-16
Hotelling-Lawley trace,0.3118141531966099,40,1039.718978102193,4.451915372792006,1.654816577513227e-17
Roy's greatest root,0.2443199160496137,20,573,6.999765594821432,1.3169109491798191e-17
Wilks' lambda,0.7516017235987235,40,1144.0,4.38922776883706,2.759800622202811e-17
Pillai's trace,0.2632092389059588,40.0,1146.0,4.341884390210321,5.2333756843703965e-17
Hotelling-Lawley trace,0.31078602744304673,40,1039.718978102193,4.437236344272844,2.0171333541806622e-17
Roy's greatest root,0.22203476620227255,20,573,6.361296051695108,1.1780117775348724e-15
Wilks' lambda,0.7370514460289815,40,1144.0,4.713259806425925,3.250505860882448e-19
Pillai's trace,0.27947639515993017,40.0,1146.0,4.653815093734959,7.312471933828773e-19
Hotelling-Lawley trace,0.33433312438331103,40,1039.718978102193,4.77342917509309,2.1286444072764945e-19
Roy's greatest root,0.2414658808708093,20,573,6.917997486948686,2.3390930616611138e-17
Wilks' lambda,0.7454417763194678,40,1144.0,4.525250343816794,4.2966202919056884e-18
Pillai's trace,0.2697339960904574,40.0,1146.0,4.466295338711176,9.570853891222005e-18
Hotelling-Lawley trace,0.32112830119681496,40,1039.718978102193,4.584897786327376,2.743853285909646e-18
Roy's greatest root,0.23420350325871847,20,573,6.709930368362284,1.0105535485329262e-16
Wilks' lambda,0.7462602454598037,40,1144.0,4.507080118844015,5.510679327444294e-18
Pillai's trace,0.26576777420063735,40.0,1146.0,4.390557745136244,2.694309502382879e-17
Hotelling-Lawley trace,0.32389737541335334,40,1039.718978102193,4.624433143996777,1.606538924128266e-18
Roy's greatest root,0.2624954402184293,20,573,7.520494362257999,3.42600842041183e-19
Wilks' lambda,0.7409437450540112,40,1144.0,4.62564458166617,1.0840846588046788e-18
Pillai's trace,0.2732124028795144,40.0,1146.0,4.533004149179053,3.839234278770838e-18
Hotelling-Lawley trace,0.33052456228591465,40,1039.718978102193,4.719052566540173,4.453973892583907e-19
Roy's greatest root,0.2558495752260776,20,573,7.330090330227123,1.298306141262823e-18
Wilks' lambda,0.7270101350208804,40,1144.0,4.942528735048323,1.375939412653631e-20
Pillai's trace,0.29048120180426973,40.0,1146.0,4.868204105433577,3.8126489984565756e-20
Hotelling-Lawley trace,0.3514373677151437,40,1039.718978102193,5.01763439492783,7.66569169598011e-21
Roy's greatest root,0.2582885377730687,20,573,7.399966607198418,7.960047839108762e-19
Wilks' lambda,0.7655240382673539,40,1144.0,4.087869605066328,1.6518658849277126e-15
Pillai's trace,0.24280186881418234,40.0,1146.0,3.958730332152124,9.359541777733771e-15
Hotelling-Lawley trace,0.29541861959418736,40,1039.718978102193,4.217828730664094,3.85221012471303e-16
Roy's greatest root,0.2523130948204306,20,573,7.228770166605336,2.6405368943370795e-18
Wilks' lambda,0.7402727303090201,40,1144.0,4.640699740758733,8.815567974528145e-19
Pillai's trace,0.2746223712360891,40.0,1146.0,4.560121103199112,2.6471796050111384e-18
Hotelling-Lawley trace,0.3307323883775481,40,1039.718978102193,4.72201979609895,4.2781798935788094e-19
Roy's greatest root,0.2503654783052637,20,573,7.172970953445804,3.904887838073041e-18
Wilks' lambda,0.7426932885566101,40,1144.0,4.586487108762229,1.8557038819165648e-18
Pillai's trace,0.27206396029830776,40.0,1146.0,4.510949643652417,5.19371607196542e-18
Hotelling-Lawley trace,0.32658092691244817,40,1039.718978102193,4.662747454139608,9.559052993304318e-19
Roy's greatest root,0.245715370999103,20,573,7.039745379124301,9.945518964000587e-18
Wilks' lambda,0.7798859052425461,40,1144.0,3.7854918624144958,9.535890512168369e-14
Pillai's trace,0.2298661890394633,40.0,1146.0,3.720434170119043,2.2551309888562768e-13
Hotelling-Lawley trace,0.2697343278822579,40,1039.718978102193,3.8511221782533216,5.0683255922940185e-14
Roy's greatest root,0.21026370120023616,20,573,6.024055039386766,1.2712456712711513e-14
Wilks' lambda,0.7339770099365275,40,1144.0,4.782957125895557,1.2448102015246744e-19
Pillai's trace,0.28019067994948327,40.0,1146.0,4.667647097247328,6.046096566315076e-19
Hotelling-Lawley trace,0.3431378595894192,40,1039.718978102193,4.899138465757393,3.851904408234202e-20
Roy's greatest root,0.27223304089601685,20,573,7.799476621670882,4.887537807150029e-20
Wilks' lambda,0.7333021992187373,40,1144.0,4.798313684958272,1.0073444495702249e-19
Pillai's trace,0.2825997088856884,40.0,1146.0,4.7143823728606,3.178586083843908e-19
Hotelling-Lawley trace,0.3420089193023502,40,1039.718978102193,4.8830200613570724,4.79681831180898e-20
Roy's greatest root,0.2579365274616333,20,573,7.389881511775794,8.542224326408958e-19
Wilks' lambda,0.7695226173802298,40,1144.0,4.002832944656005,5.197341626669361e-15
Pillai's trace,0.2405949856466839,40.0,1146.0,3.917828062636897,1.6203900654485034e-14
Hotelling-Lawley trace,0.2863590680973761,40,1039.718978102193,4.08848130956155,2.1710398975164117e-15
Roy's greatest root,0.22892615719565312,20,573,6.558734403655461,2.930128829352759e-16
Wilks' lambda,0.7600373826033026,40,1144.0,4.205643137395979,3.3552523880134274e-16
Pillai's trace,0.2503047287824264,40.0,1146.0,4.098559673551736,1.4226891736482817e-15
Hotelling-Lawley trace,0.30211738431136825,40,1039.718978102193,4.313470103313174,1.0674506419931602e-16
Roy's greatest root,0.24703450417742667,20,573,7.077538544683274,7.627867027119016e-18
Wilks' lambda,0.7688201574915392,40,1144.0,4.017723913121321,4.2534242879483026e-15
Pillai's trace,0.24164724984919794,40.0,1146.0,3.9373178718466844,1.2476589503495572e-14
Hotelling-Lawley trace,0.28707940734521215,40,1039.718978102193,4.098765927300004,1.892716965850844e-15
