accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,Dataset,model,sampling
0.2916666666666667,0.2916666666666667,0.28720238095238093,0.28363997113997114,0.5136187876312782,-0.059327942557973405,0.03138875961303711,Validation,LogisticRegression,Undersampling
0.3829787234042553,0.3829787234042553,0.3782227784730914,0.3789393383579004,0.5959923537509745,0.07566477989147545,0.027955055236816406,Validation,LogisticRegression,Undersampling
0.425531914893617,0.425531914893617,0.40780141843971623,0.41271249503305274,0.5867269984917044,0.13080490030634884,0.027280569076538086,Validation,LogisticRegression,Undersampling
0.2765957446808511,0.2765957446808511,0.27355623100303955,0.2740861974904528,0.491846046568033,-0.09779651434214379,0.02263641357421875,Validation,LogisticRegression,Undersampling
0.425531914893617,0.425531914893617,0.46605097030628945,0.430506853018864,0.6614304998979922,0.1616936189746373,0.020647525787353516,Validation,LogisticRegression,Undersampling
0.23404255319148937,0.23404255319148937,0.24246453900709217,0.23531551191125658,0.5513870388870389,-0.16101330287367815,0.02647686004638672,Validation,LogisticRegression,Undersampling
0.8290398126463701,0.8290398126463701,0.8314130368857351,0.8274334371577063,0.956431469367784,0.746023284722191,0.020587921142578125,Train,LogisticRegression,Undersampling
0.8126463700234192,0.8126463700234192,0.813175157989173,0.8101716666284596,0.9528563406435696,0.721076046652673,0.025487661361694336,Train,LogisticRegression,Undersampling
0.819672131147541,0.819672131147541,0.8223471137694902,0.8176878642193071,0.9563888044660489,0.7323222529678971,0.03171801567077637,Train,LogisticRegression,Undersampling
0.8032786885245902,0.8032786885245902,0.8056014818355866,0.8002760630627113,0.9539602216995912,0.708550505532605,0.021980762481689453,Train,LogisticRegression,Undersampling
0.810304449648712,0.810304449648712,0.8122827093780256,0.8081074602585112,0.9549940408643586,0.7180159240411209,0.03138875961303711,Train,LogisticRegression,Undersampling
0.8177570093457944,0.8177570093457944,0.8185930214706169,0.8153356158065952,0.953718729946595,0.7289100388545107,0.027955055236816406,Train,LogisticRegression,Undersampling
