iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
12,GradientBoosting,79,base,0.4662,0.4252,0.5029,0.4753,0.4704,0.4252,0.5029,0.4753
12,GradientBoosting,79,undersampling,0.4627,0.4402,0.4672,0.4444,0.467,0.4388,0.4672,0.4444
12,LogisticRegression,79,base,0.422,0.3943,0.5124,0.4829,0.407,0.378,0.5124,0.4829
12,LogisticRegression,79,undersampling,0.3371,0.4281,0.3559,0.451,0.3437,0.4292,0.3559,0.451
12,XGBoost,79,base,0.4605,0.4201,0.48,0.4563,0.4564,0.4068,0.48,0.4563
12,XGBoost,79,undersampling,0.4473,0.4173,0.4513,0.4183,0.4482,0.4172,0.4513,0.4183
12,Lgbm,79,base,0.4754,0.4369,0.4971,0.4677,0.474,0.4308,0.4971,0.4677
12,Lgbm,79,undersampling,0.475,0.4629,0.4785,0.4641,0.4784,0.4619,0.4785,0.4641
12,KNN,79,base,0.4219,0.3569,0.4324,0.3802,0.4267,0.3529,0.4324,0.3802
12,KNN,79,undersampling,0.2984,0.2846,0.3515,0.3595,0.3595,0.358,0.3515,0.3595
13,AdaBoost,38,base,0.4397,0.4803,0.5124,0.5513,0.4098,0.4511,0.5124,0.5513
13,AdaBoost,38,undersampling,0.3652,0.3593,0.4036,0.4228,0.376,0.3556,0.4036,0.4228
13,RandomForest,38,base,0.4721,0.4581,0.4876,0.4677,0.4668,0.4513,0.4876,0.4677
13,RandomForest,38,undersampling,0.415,0.495,0.431,0.4959,0.4283,0.4947,0.431,0.4959
13,SVM,38,base,0.4681,0.4805,0.5124,0.5247,0.4808,0.5202,0.5124,0.5247
13,SVM,38,undersampling,0.3887,0.4277,0.4353,0.4634,0.4008,0.4821,0.4353,0.4634
13,GradientBoosting,38,base,0.4486,0.4725,0.48,0.4981,0.4461,0.4641,0.48,0.4981
13,GradientBoosting,38,undersampling,0.4268,0.4564,0.4502,0.4715,0.4453,0.4707,0.4502,0.4715
13,LogisticRegression,38,base,0.3996,0.4365,0.4829,0.5209,0.3739,0.4157,0.4829,0.5209
13,LogisticRegression,38,undersampling,0.3663,0.3866,0.3908,0.4309,0.3891,0.3913,0.3908,0.4309
13,XGBoost,38,base,0.4611,0.482,0.4762,0.4905,0.4561,0.4797,0.4762,0.4905
13,XGBoost,38,undersampling,0.4178,0.4724,0.4353,0.4797,0.4288,0.4812,0.4353,0.4797
13,Lgbm,38,base,0.4671,0.4775,0.4857,0.4867,0.4608,0.4734,0.4857,0.4867
13,Lgbm,38,undersampling,0.4383,0.4867,0.4565,0.4878,0.4471,0.4878,0.4565,0.4878
13,KNN,38,base,0.4359,0.3936,0.459,0.4106,0.4452,0.4349,0.459,0.4106
13,KNN,38,undersampling,0.3125,0.2778,0.3758,0.3496,0.3457,0.3037,0.3758,0.3496
14,AdaBoost,68,base,0.4654,0.4051,0.5352,0.4829,0.4362,0.3804,0.5352,0.4829
14,AdaBoost,68,undersampling,0.4073,0.3576,0.4309,0.3788,0.4107,0.3701,0.4309,0.3788
14,RandomForest,68,base,0.4907,0.4329,0.5048,0.4525,0.4897,0.44,0.5048,0.4525
14,RandomForest,68,undersampling,0.3903,0.4269,0.4004,0.447,0.3911,0.4351,0.4004,0.447
14,SVM,68,base,0.48,0.4427,0.521,0.4753,0.5122,0.4498,0.521,0.4753
14,SVM,68,undersampling,0.3946,0.4148,0.4221,0.4394,0.3911,0.4395,0.4221,0.4394
14,GradientBoosting,68,base,0.4852,0.4285,0.5067,0.4487,0.4929,0.4372,0.5067,0.4487
14,GradientBoosting,68,undersampling,0.4172,0.4092,0.4286,0.4318,0.4185,0.4192,0.4286,0.4318
14,LogisticRegression,68,base,0.4338,0.3896,0.5162,0.4677,0.4203,0.3606,0.5162,0.4677
