iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
7,RandomForest,31,base,0.3373,0.3653,0.3619,0.3954,0.3241,0.3496,0.3619,0.3954
7,RandomForest,31,undersampling,0.3555,0.3229,0.3591,0.3256,0.3554,0.3212,0.3591,0.3256
7,SVM,31,base,0.3645,0.3477,0.5219,0.4981,0.4049,0.4506,0.5219,0.4981
7,SVM,31,undersampling,0.4135,0.4117,0.4151,0.4109,0.4197,0.4127,0.4151,0.4109
7,GradientBoosting,31,base,0.3569,0.3675,0.3819,0.403,0.3454,0.3555,0.3819,0.403
7,GradientBoosting,31,undersampling,0.3421,0.285,0.3441,0.2868,0.3478,0.2838,0.3441,0.2868
7,LogisticRegression,31,base,0.4471,0.4348,0.5,0.4867,0.4577,0.45,0.5,0.4867
7,LogisticRegression,31,undersampling,0.3853,0.3318,0.3871,0.3411,0.3881,0.3272,0.3871,0.3411
7,XGBoost,31,base,0.3509,0.3529,0.3638,0.3764,0.3438,0.341,0.3638,0.3764
7,XGBoost,31,undersampling,0.3342,0.3022,0.3355,0.3023,0.3353,0.3021,0.3355,0.3023
7,Lgbm,31,base,0.3484,0.3579,0.3638,0.3726,0.3389,0.3484,0.3638,0.3726
7,Lgbm,31,undersampling,0.3151,0.3185,0.3161,0.3178,0.3167,0.3224,0.3161,0.3178
7,KNN,31,base,0.44,0.407,0.4781,0.4487,0.4411,0.4094,0.4781,0.4487
7,KNN,31,undersampling,0.3898,0.3457,0.3935,0.3488,0.4052,0.3496,0.3935,0.3488
8,AdaBoost,83,base,0.4381,0.384,0.5076,0.4563,0.4752,0.3915,0.5076,0.4563
8,AdaBoost,83,undersampling,0.3542,0.3722,0.3533,0.3819,0.3602,0.3759,0.3533,0.3819
8,RandomForest,83,base,0.3459,0.283,0.3667,0.3194,0.3376,0.2601,0.3667,0.3194
8,RandomForest,83,undersampling,0.3379,0.3879,0.34,0.3889,0.3411,0.3885,0.34,0.3889
8,SVM,83,base,0.3692,0.3234,0.5276,0.4867,0.4384,0.3262,0.5276,0.4867
8,SVM,83,undersampling,0.4173,0.3947,0.42,0.3958,0.4279,0.3982,0.42,0.3958
8,GradientBoosting,83,base,0.3761,0.324,0.401,0.365,0.368,0.3013,0.401,0.365
8,GradientBoosting,83,undersampling,0.3393,0.388,0.34,0.3889,0.3442,0.3896,0.34,0.3889
8,LogisticRegression,83,base,0.4593,0.4021,0.5124,0.4715,0.4714,0.4346,0.5124,0.4715
8,LogisticRegression,83,undersampling,0.3772,0.4348,0.3844,0.4375,0.3771,0.4493,0.3844,0.4375
8,XGBoost,83,base,0.3748,0.3048,0.3924,0.3308,0.3651,0.2885,0.3924,0.3308
8,XGBoost,83,undersampling,0.309,0.3883,0.3133,0.3889,0.3097,0.3879,0.3133,0.3889
8,Lgbm,83,base,0.3697,0.3172,0.3829,0.3422,0.3611,0.3014,0.3829,0.3422
8,Lgbm,83,undersampling,0.3428,0.3598,0.3467,0.3611,0.3441,0.3597,0.3467,0.3611
8,KNN,83,base,0.4451,0.369,0.4857,0.4183,0.4547,0.3551,0.4857,0.4183
8,KNN,83,undersampling,0.3892,0.3912,0.3956,0.3958,0.3962,0.3982,0.3956,0.3958
9,AdaBoost,90,base,0.4157,0.4725,0.4829,0.5399,0.4195,0.4827,0.4829,0.5399
9,AdaBoost,90,undersampling,0.3568,0.4387,0.3638,0.4412,0.3592,0.4484,0.3638,0.4412
9,RandomForest,90,base,0.3288,0.3827,0.3543,0.3954,0.3135,0.3732,0.3543,0.3954
9,RandomForest,90,undersampling,0.358,0.3679,0.3598,0.3725,0.3592,0.3705,0.3598,0.3725
9,SVM,90,base,0.3435,0.3919,0.5076,0.5513,0.3244,0.304,0.5076,0.5513
9,SVM,90,undersampling,0.4158,0.4883,0.4186,0.4902,0.4182,0.4945,0.4186,0.4902
9,GradientBoosting,90,base,0.3449,0.3971,0.3676,0.4144,0.3324,0.385,0.3676,0.4144
9,GradientBoosting,90,undersampling,0.3345,0.3464,0.3374,0.3529,0.3364,0.346,0.3374,0.3529
9,LogisticRegression,90,base,0.4421,0.4887,0.4943,0.5361,0.4496,0.4913,0.4943,0.5361
9,LogisticRegression,90,undersampling,0.4059,0.4507,0.4085,0.451,0.412,0.4521,0.4085,0.451
9,XGBoost,90,base,0.3424,0.3855,0.3571,0.3992,0.3328,0.376,0.3571,0.3992
9,XGBoost,90,undersampling,0.3437,0.3054,0.3455,0.3039,0.3469,0.309,0.3455,0.3039
9,Lgbm,90,base,0.3268,0.394,0.339,0.3992,0.3191,0.3912,0.339,0.3992
9,Lgbm,90,undersampling,0.3547,0.3624,0.3577,0.3627,0.3575,0.3637,0.3577,0.3627
9,KNN,90,base,0.4176,0.4437,0.4552,0.4639,0.4176,0.4374,0.4552,0.4639
9,KNN,90,undersampling,0.3959,0.4293,0.4004,0.4412,0.3989,0.4504,0.4004,0.4412
10,AdaBoost,86,base,0.4252,0.4031,0.5067,0.4905,0.4308,0.4817,0.5067,0.4905
10,AdaBoost,86,undersampling,0.3939,0.3943,0.4009,0.4083,0.3973,0.4037,0.4009,0.4083
10,RandomForest,86,base,0.3461,0.3558,0.3762,0.3764,0.328,0.3515,0.3762,0.3764
10,RandomForest,86,undersampling,0.3645,0.3565,0.3671,0.3667,0.3665,0.3619,0.3671,0.3667
10,SVM,86,base,0.3704,0.2965,0.5257,0.4601,0.3116,0.4054,0.5257,0.4601
10,SVM,86,undersampling,0.4184,0.4203,0.426,0.425,0.4219,0.4262,0.426,0.425
10,GradientBoosting,86,base,0.3857,0.3517,0.4171,0.3878,0.3712,0.3483,0.4171,0.3878
10,GradientBoosting,86,undersampling,0.3198,0.3581,0.3207,0.3667,0.3213,0.36,0.3207,0.3667
10,LogisticRegression,86,base,0.4653,0.3799,0.5257,0.4411,0.5079,0.4147,0.5257,0.4411
