Dataset,model,sampling,representation,accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,score_time
Validation,LogisticRegression,Over,pc_GEIM800105_LogisticRegression_42_metrics,0.5299695740365111,0.5299695740365111,0.5226980695204386,0.5211758342911719,0.7144705932563251,0.2978858270497713,0.036343073844909625,0.00992953777313227
Validation,LogisticRegression,Over,pc_JOND750101_LogisticRegression_42_metrics,0.4803704240316816,0.4803704240316816,0.47841592913404013,0.477133589554252,0.6634797222875753,0.2215556081732836,0.036538362503051716,0.01063444614410395
Validation,LogisticRegression,Over,pc_KLEP840101_LogisticRegression_42_metrics,0.4169081425673718,0.4169081425673718,0.4028622520143422,0.3793201204122084,0.6091435998114005,0.13426775141215994,0.01691820621490474,0.00924456119537349
Validation,LogisticRegression,Over,pc_ROBB760113_LogisticRegression_42_metrics,0.49901477832512314,0.49901477832512314,0.47271116984556805,0.4711818715337729,0.6908743447953108,0.2566170948348893,0.03182058334350582,0.00952007770538326
Validation,LogisticRegression,Under,embedding_protT5_LogisticRegression_42_metrics,0.3803954802259887,0.3803954802259887,0.36978601866307753,0.37030668425257807,0.5925634278002698,0.07231091955336036,0.03557915687561031,0.014551448822021421
Validation,LogisticRegression,Under,fft_FASG760101_LogisticRegression_42_metrics,0.42615819209039546,0.42615819209039546,0.4225856807068412,0.4203214905138587,0.5942110886189834,0.14087356107479335,0.01989521980285639,0.01002788543701168
Validation,LogisticRegression,Under,fft_FAUJ880111_LogisticRegression_42_metrics,0.4578248587570622,0.4578248587570622,0.4523640477681015,0.4387279919114982,0.6094899347728295,0.19333863900758425,0.017319679260253858,0.00869467258453365
Validation,LogisticRegression,Under,fft_FAUJ880112_LogisticRegression_42_metrics,0.388728813559322,0.388728813559322,0.37292376078850975,0.36526885336836734,0.5701413630229419,0.08079571146547002,0.01558341979980463,0.0086668968200683
Validation,LogisticRegression,Under,fft_GEIM800101_LogisticRegression_42_metrics,0.4126553672316384,0.4126553672316384,0.4062167393909467,0.40538036166615943,0.6020056792622581,0.12032064525942203,0.018286967277526812,0.009062862396240181
Validation,LogisticRegression,Under,fft_GEIM800105_LogisticRegression_42_metrics,0.4159039548022599,0.4159039548022599,0.4117090912570201,0.40884301026676056,0.6116356275303644,0.1261616856285715,0.01963133811950681,0.00923633575439448
Validation,LogisticRegression,Under,fft_JOND750101_LogisticRegression_42_metrics,0.38237288135593217,0.38237288135593217,0.3858502722390093,0.3814529125796755,0.5655715811965811,0.074136992972088,0.01852302551269526,0.009009194374084411
Validation,LogisticRegression,Under,fft_KLEP840101_LogisticRegression_42_metrics,0.3853107344632768,0.3853107344632768,0.369733355703033,0.36575649898249524,0.565645861448493,0.08181037281675282,0.017535305023193302,0.00878314971923822
Validation,LogisticRegression,Under,fft_ROBB760113_LogisticRegression_42_metrics,0.3719774011299435,0.3719774011299435,0.3678114977599378,0.36435804245403813,0.5561750449842555,0.058288622201305,0.01621394157409663,0.00835659503936762
Validation,LogisticRegression,Under,fft_ZIMJ680104_LogisticRegression_42_metrics,0.43612994350282486,0.43612994350282486,0.43542558222451033,0.42943076664664465,0.625460020242915,0.1562758043168198,0.018604993820190367,0.00852222442626948
Validation,LogisticRegression,Under,frequency_LogisticRegression_42_metrics,0.4546610169491525,0.4546610169491525,0.44853347941719923,0.431625883336615,0.6307843004948268,0.1916516648374258,0.00668559074401851,0.00976226329803461
Validation,LogisticRegression,Under,one_hot_LogisticRegression_42_metrics,0.488361581920904,0.488361581920904,0.4882557678721578,0.4858889696727666,0.7132959964012595,0.23396623618576912,0.02505650520324701,0.01533505916595454
Validation,LogisticRegression,Under,pc_FASG760101_LogisticRegression_42_metrics,0.4412994350282486,0.4412994350282486,0.4332335647843837,0.43316120753223136,0.6309903283850652,0.16336293849387903,0.019954824447631782,0.00899243354797359
Validation,LogisticRegression,Under,pc_FAUJ880111_LogisticRegression_42_metrics,0.4611581920903955,0.4611581920903955,0.457143519504095,0.4424816945648038,0.6131824673864148,0.19855349264705283,0.00900785923004146,0.00899088382720943
Validation,LogisticRegression,Under,pc_FAUJ880112_LogisticRegression_42_metrics,0.39706214689265534,0.39706214689265534,0.387422919037668,0.38015494303797037,0.5725759671614934,0.09663541722251631,0.00803389549255366,0.01057527065277095
Validation,LogisticRegression,Under,pc_GEIM800101_LogisticRegression_42_metrics,0.4379943502824858,0.4379943502824858,0.4313019068174726,0.42814664971246214,0.6416812865497077,0.16020898096228134,0.01846368312835689,0.00972046852111811
Validation,LogisticRegression,Under,pc_GEIM800105_LogisticRegression_42_metrics,0.46980225988700564,0.46980225988700564,0.45899184432763784,0.4583319868889399,0.6580411043634727,0.20779427222893593,0.01997063159942622,0.00929503440856928
Validation,LogisticRegression,Under,pc_JOND750101_LogisticRegression_42_metrics,0.4042090395480226,0.4042090395480226,0.4058106146839392,0.39975175480990816,0.5891158906882591,0.10747996433580778,0.020270490646362268,0.010041713714599559
Validation,LogisticRegression,Under,pc_KLEP840101_LogisticRegression_42_metrics,0.43093220338983046,0.43093220338983046,0.42797406176404157,0.4229923885099735,0.5899022717049033,0.1483919858707607,0.00776646137237543,0.00956873893737787
Validation,LogisticRegression,Under,pc_ROBB760113_LogisticRegression_42_metrics,0.4546327683615819,0.4546327683615819,0.4477795674687455,0.4457057895969867,0.621935110211426,0.18407962284287702,0.01866199970245358,0.00986588001251215
Validation,RandomForest,Original,embedding_protT5_RandomForest_42_metrics,0.36714665741383296,0.36714665741383296,0.33863117054206093,0.34885613834453966,0.4463870631404759,-0.10544674588954292,0.2124979972839355,0.04234077930450436
Validation,RandomForest,Original,fft_FASG760101_RandomForest_42_metrics,0.3701596113809854,0.3701596113809854,0.3470456416555495,0.3539876012467903,0.45467569286936005,-0.09539883834586707,0.30697214603424067,0.11432044506072994
Validation,RandomForest,Original,fft_FAUJ880111_RandomForest_42_metrics,0.5080557483229239,0.5080557483229239,0.4063889732979085,0.43385638078901645,0.6102007617897275,0.07250025526576001,0.2258261919021606,0.07838959693908686
Validation,RandomForest,Original,fft_FAUJ880112_RandomForest_42_metrics,0.5125665047420773,0.5125665047420773,0.361915337651198,0.3587113427637608,0.556066659044733,-0.0033771804417281797,0.22634587287902827,0.0872817516326904
Validation,RandomForest,Original,fft_GEIM800101_RandomForest_42_metrics,0.3648103169095535,0.3648103169095535,0.3401501914481484,0.3473634829277672,0.4518299523001992,-0.10702829621692427,0.30726168155670164,0.11240470409393306
Validation,RandomForest,Original,fft_GEIM800105_RandomForest_42_metrics,0.36713509137173256,0.36713509137173256,0.34119313829006953,0.349901114355075,0.45827090502525125,-0.0984203109446983,0.30775661468505855,0.1197113513946533
Validation,RandomForest,Original,fft_JOND750101_RandomForest_42_metrics,0.35413486005089057,0.35413486005089057,0.32880900925185386,0.3367774142018504,0.43616228209224106,-0.12598721905577226,0.3076742887496948,0.12365572452545164
Validation,RandomForest,Original,fft_KLEP840101_RandomForest_42_metrics,0.4494101318528799,0.4494101318528799,0.39171627775355733,0.4138654058818746,0.5635868025001585,0.00989339312370531,0.31698899269104003,0.11362133026123042
Validation,RandomForest,Original,fft_ROBB760113_RandomForest_42_metrics,0.34506708304418227,0.34506708304418227,0.3190115241604111,0.32703749699274154,0.4303926603904519,-0.14316433522951105,0.30549044609069825,0.11816070079803462
Validation,RandomForest,Original,fft_ZIMJ680104_RandomForest_42_metrics,0.36559680777238024,0.36559680777238024,0.341259813290714,0.34965448645248987,0.4668716723401677,-0.100866022927622,0.31779234409332274,0.11880021095275875
Validation,RandomForest,Original,frequency_RandomForest_42_metrics,0.383119361554476,0.383119361554476,0.3630769815234078,0.3681590170195082,0.4928917111223937,-0.0726507528776257,0.325523567199707,0.12313356399536128
Validation,RandomForest,Original,one_hot_RandomForest_42_metrics,0.44860050890585235,0.44860050890585235,0.44085516567930094,0.4418697766141862,0.5740472800550884,0.0679407580973014,0.2337363481521606,0.10951576232910151
Validation,RandomForest,Original,pc_FASG760101_RandomForest_42_metrics,0.4097617395327319,0.4097617395327319,0.3949337922525972,0.3985713831531722,0.5241750891198852,-0.01424250700707291,0.32925317287445066,0.12276470661163326
Validation,RandomForest,Original,pc_FAUJ880111_RandomForest_42_metrics,0.5088191071015499,0.5088191071015499,0.4078767338230607,0.43434380965421066,0.6095810980681502,0.07493731477338725,0.22774124145507807,0.07264604568481439
Validation,RandomForest,Original,pc_GEIM800101_RandomForest_42_metrics,0.3967904233171409,0.3967904233171409,0.3865846019272291,0.3880084380562695,0.5305594154794717,-0.029529453746206653,0.34254798889160154,0.1322327852249145
Validation,RandomForest,Original,pc_GEIM800105_RandomForest_42_metrics,0.39988433957899605,0.39988433957899605,0.3903376707130513,0.3918558785240837,0.5245231729748389,-0.0231012141503515,0.3442267417907715,0.128648829460144
Validation,RandomForest,Original,pc_JOND750101_RandomForest_42_metrics,0.39833448993754333,0.39833448993754333,0.3847636354987634,0.3880048744310884,0.5134357791229174,-0.034551159222163744,0.34461958408355714,0.12945678234100338
Validation,RandomForest,Original,pc_KLEP840101_RandomForest_42_metrics,0.46844783715012717,0.46844783715012717,0.44525551573725763,0.4460088195550867,0.5872473783788282,0.06147763612899371,0.3253370761871338,0.1216074705123901
Validation,RandomForest,Original,pc_ROBB760113_RandomForest_42_metrics,0.38538630580615313,0.38538630580615313,0.3656612198381842,0.37275509509381455,0.5036625418247136,-0.05908393592363188,0.23248906135559078,0.0844811916351318
Validation,RandomForest,Over,embedding_protT5_RandomForest_42_metrics,0.5270404713609582,0.5270404713609582,0.5191906806706899,0.5210312377937101,0.6611530259601646,0.2917689573335179,0.3077682971954345,0.04913151264190668
Validation,RandomForest,Over,fft_FASG760101_RandomForest_42_metrics,0.506894136965131,0.506894136965131,0.49990425329997884,0.500804477410664,0.6508879946273375,0.26188420829477854,0.2486211538314819,0.10265583992004393
Validation,RandomForest,Over,fft_FAUJ880111_RandomForest_42_metrics,0.47392060272384817,0.47392060272384817,0.4719481948317358,0.4565857306388817,0.6260327244496472,0.2184731464475939,0.23110742568969722,0.07880129814147943
Validation,RandomForest,Over,fft_FAUJ880112_RandomForest_42_metrics,0.4016830870279146,0.4016830870279146,0.43004235098041976,0.38333690077689353,0.5643211841121192,0.11196477211600683,0.23494124412536616,0.08763780593872066
Validation,RandomForest,Over,fft_GEIM800101_RandomForest_42_metrics,0.5196537235583889,0.5196537235583889,0.5138810459965444,0.5146015429968063,0.657908255842089,0.28080519891943767,0.2568278074264526,0.11672720909118646
Validation,RandomForest,Over,fft_GEIM800105_RandomForest_42_metrics,0.5009659036028205,0.5009659036028205,0.49355539862452824,0.49604888053771645,0.6528648225296687,0.25211335990563694,0.2537445545196533,0.10802428722381588
Validation,RandomForest,Over,fft_JOND750101_RandomForest_42_metrics,0.5014488554042307,0.5014488554042307,0.49159652780842966,0.4948020626309108,0.6436394028272707,0.2531226628322174,0.2457491636276245,0.11012265682220457
Validation,RandomForest,Over,fft_KLEP840101_RandomForest_42_metrics,0.4813218390804598,0.4813218390804598,0.4690819379531911,0.46599509866882316,0.6505869840213261,0.22657799336952497,0.361630368232727,0.13695442676544187
Validation,RandomForest,Over,fft_ROBB760113_RandomForest_42_metrics,0.48773785376219453,0.48773785376219453,0.4810386216142761,0.48249583892403847,0.6371297519674471,0.2326740559465698,0.2391398191452026,0.10717165470123287
Validation,RandomForest,Over,fft_ZIMJ680104_RandomForest_42_metrics,0.510822949869603,0.510822949869603,0.5054130200533449,0.5066100425017712,0.6593833924938297,0.26704254502879066,0.2548450946807861,0.11542105674743648
Validation,RandomForest,Over,frequency_RandomForest_42_metrics,0.5235946102578962,0.5235946102578962,0.5180922641037283,0.5192207567329914,0.6785223020247347,0.2863383634623201,0.35958836078643797,0.14147086143493648
Validation,RandomForest,Over,one_hot_RandomForest_42_metrics,0.5668501883512025,0.5668501883512025,0.562550839951161,0.5625544991344535,0.7495076269460081,0.3517459092782148,0.2461145162582397,0.10998272895812984
Validation,RandomForest,Over,pc_FASG760101_RandomForest_42_metrics,0.5466990244373612,0.5466990244373612,0.5424829749440884,0.5429200207434911,0.6858544228587933,0.32110490529708613,0.35728204250335693,0.14030046463012694
Validation,RandomForest,Over,pc_FAUJ880111_RandomForest_42_metrics,0.4734304066454168,0.4734304066454168,0.4712204296096953,0.4562031820979855,0.6256003319937542,0.21762466090748708,0.24650013446807856,0.07997694015502926
Validation,RandomForest,Over,pc_GEIM800101_RandomForest_42_metrics,0.5408215010141988,0.5408215010141988,0.5364129852756163,0.5372790881325004,0.6870994729591182,0.3120791109278079,0.3782915353775024,0.1523752689361572
Validation,RandomForest,Over,pc_GEIM800105_RandomForest_42_metrics,0.5452211919250459,0.5452211919250459,0.5395155299392949,0.5410188451920769,0.6873466834177824,0.318719775388698,0.3796885251998901,0.15559217929840083
Validation,RandomForest,Over,pc_JOND750101_RandomForest_42_metrics,0.5481889307447118,0.5481889307447118,0.544591694859794,0.5446185009604638,0.6815072256221775,0.323458689685738,0.37950208187103274,0.1542838811874389
Validation,RandomForest,Over,pc_KLEP840101_RandomForest_42_metrics,0.5358519269776877,0.5358519269776877,0.5226949284493834,0.5129089378391771,0.7001436841726904,0.3141491775806364,0.3575374841690063,0.15262470245361323
Validation,RandomForest,Over,pc_ROBB760113_RandomForest_42_metrics,0.5373877137061721,0.5373877137061721,0.5313604182476317,0.532835076459786,0.6778645519518899,0.30705876763657763,0.2253487110137939,0.0844662427902221
Validation,RandomForest,Under,embedding_protT5_RandomForest_42_metrics,0.37384180790960453,0.37384180790960453,0.3672022637745458,0.3668308026851342,0.5097946468735943,0.06176636919241472,0.11880877017974849,0.04287309646606441
Validation,RandomForest,Under,fft_FASG760101_RandomForest_42_metrics,0.3453389830508474,0.3453389830508474,0.34167607625409274,0.34134645682721726,0.5107573661718399,0.01821985766825941,0.3376211643218994,0.11366937160491937
Validation,RandomForest,Under,fft_FAUJ880111_RandomForest_42_metrics,0.46282485875706214,0.46282485875706214,0.45910691503728457,0.4445280327497394,0.6147042285200179,0.20104405789842392,0.22649018764495846,0.0817226409912109
Validation,RandomForest,Under,fft_FAUJ880112_RandomForest_42_metrics,0.37533898305084745,0.37533898305084745,0.3483285211903858,0.346257613140174,0.5631544646873594,0.061118932402574114,0.23562495708465572,0.07328081130981441
Validation,RandomForest,Under,fft_GEIM800101_RandomForest_42_metrics,0.35694915254237286,0.35694915254237286,0.3554812637183783,0.35284544854396416,0.5113904914529914,0.0368219542472196,0.3519423723220825,0.12119693756103511
Validation,RandomForest,Under,fft_GEIM800105_RandomForest_42_metrics,0.3367796610169491,0.3367796610169491,0.3309067166311547,0.33177427454909614,0.5259316801619434,0.0058924893843272895,0.35311186313629145,0.12395682334899898
Validation,RandomForest,Under,fft_JOND750101_RandomForest_42_metrics,0.32661016949152544,0.32661016949152544,0.32070850756060915,0.32194869331464704,0.4834021592442645,-0.009753850060408471,0.3499252080917358,0.12156598567962643
Validation,RandomForest,Under,fft_KLEP840101_RandomForest_42_metrics,0.42251412429378526,0.42251412429378526,0.41699582079525194,0.41453139760434016,0.5863708389563653,0.1354318862517548,0.3404593467712402,0.1174669504165649
Validation,RandomForest,Under,fft_ROBB760113_RandomForest_42_metrics,0.30980225988700566,0.30980225988700566,0.30553446422919806,0.30570439535131955,0.47528238866396755,-0.03529082415391881,0.3466001272201538,0.11799135208129881
Validation,RandomForest,Under,fft_ZIMJ680104_RandomForest_42_metrics,0.3552824858757062,0.3552824858757062,0.3522408375955514,0.3507127310864401,0.5326869376968061,0.03354699627235943,0.35115575790405273,0.13203380107879634
Validation,RandomForest,Under,frequency_RandomForest_42_metrics,0.3788135593220339,0.3788135593220339,0.3758491784167788,0.3754673935207355,0.5599975539811066,0.06901430354086438,0.36064140796661376,0.12006514072418209
Validation,RandomForest,Under,one_hot_RandomForest_42_metrics,0.5084745762711864,0.5084745762711864,0.505558482359603,0.5049906623566824,0.6493385346378767,0.26428243304665716,0.3486662149429321,0.14220769405364989
Validation,RandomForest,Under,pc_FASG760101_RandomForest_42_metrics,0.42949152542372876,0.42949152542372876,0.42448823749460224,0.4238456004755514,0.5896937696806118,0.14586634525474967,0.34609720706939695,0.12018191814422603
Validation,RandomForest,Under,pc_FAUJ880111_RandomForest_42_metrics,0.4611581920903955,0.4611581920903955,0.4569095023135561,0.44246583113320836,0.6126176900584795,0.19848435334020506,0.24044332504272456,0.07471764087676999
Validation,RandomForest,Under,pc_GEIM800101_RandomForest_42_metrics,0.3990960451977401,0.3990960451977401,0.3972627381375425,0.39461272919662804,0.5872972896986055,0.10009176460560043,0.36482961177825923,0.1268923759460449
Validation,RandomForest,Under,pc_GEIM800105_RandomForest_42_metrics,0.4125141242937853,0.4125141242937853,0.4082713481604845,0.40798962412684536,0.5950438596491228,0.12019664294338246,0.36957962512969966,0.13164041042327876
Validation,RandomForest,Under,pc_JOND750101_RandomForest_42_metrics,0.39245762711864407,0.39245762711864407,0.3915264511296038,0.3887639607243437,0.5742317532613586,0.09006457925242096,0.3587309598922729,0.12698972225189203
Validation,RandomForest,Under,pc_KLEP840101_RandomForest_42_metrics,0.4461581920903955,0.4461581920903955,0.43978137917245225,0.43734246922797554,0.6236181680161944,0.1714624100658092,0.3451771736145019,0.12221426963806145
Validation,RandomForest,Under,pc_ROBB760113_RandomForest_42_metrics,0.35850282485875706,0.35850282485875706,0.3568602950129423,0.35483892241273873,0.5505414417453891,0.03898189243638994,0.22943587303161617,0.07878630161285397
Validation,SVM,Original,embedding_protT5_SVM_42_metrics,0.5057714550080963,0.5057714550080963,0.4975637311609108,0.4413343270349951,0.5534007678339267,0.06493359759670089,1.1082419395446776,0.0772764921188354
Validation,SVM,Original,fft_FASG760101_SVM_42_metrics,0.5110571362479759,0.5110571362479759,0.31574436299305,0.36331452588573465,0.6080048979946095,0.0004040643489024408,0.31611549854278564,0.023239088058471618
Validation,SVM,Original,fft_FAUJ880111_SVM_42_metrics,0.5118494101318529,0.5118494101318529,0.4099216858033808,0.43599801004602334,0.5512197475766892,0.08024381409327899,0.24690942764282223,0.02291548252105709
Validation,SVM,Original,fft_FAUJ880112_SVM_42_metrics,0.5140874392782789,0.5140874392782789,0.26606962341978246,0.35064690660188325,0.5194282701079148,-0.01144654563536187,0.2739185571670532,0.021984934806823682
Validation,SVM,Original,fft_GEIM800101_SVM_42_metrics,0.5163775156141568,0.5163775156141568,0.26665470733097646,0.35169295316121046,0.600222653315437,0.0,0.33296310901641846,0.0234251976013183
Validation,SVM,Original,fft_GEIM800105_SVM_42_metrics,0.5110571362479759,0.5110571362479759,0.3131944103181287,0.36704914664450017,0.5981625690689563,0.00286195771507512,0.31281232833862305,0.023092675209045378
Validation,SVM,Original,fft_JOND750101_SVM_42_metrics,0.5171466574138329,0.5171466574138329,0.412669340888636,0.3632571187202444,0.563173403622663,0.03205055538405497,0.3171445846557617,0.02371017932891841
Validation,SVM,Original,fft_KLEP840101_SVM_42_metrics,0.5011913023363406,0.5011913023363406,0.4036305505267513,0.43727844613891637,0.5515381187078086,0.061861816681242875,0.29294323921203613,0.0250724077224731
Validation,SVM,Original,fft_ROBB760113_SVM_42_metrics,0.5004048114735138,0.5004048114735138,0.45341309325032125,0.3930564905959615,0.5496583150315361,0.0131865739031752,0.3298735380172729,0.022060108184814412
Validation,SVM,Original,fft_ZIMJ680104_SVM_42_metrics,0.5331656257228776,0.5331656257228776,0.44414447307695754,0.4521432514835615,0.6324346490758659,0.116133083497173,0.28734226226806636,0.021087861061096138
Validation,SVM,Original,frequency_SVM_42_metrics,0.5148681471200555,0.5148681471200555,0.4235055611357364,0.4029722472346397,0.5853929782519859,0.048919903423228564,0.3538262367248535,0.02747588157653804
Validation,SVM,Original,one_hot_SVM_42_metrics,0.499676150821189,0.499676150821189,0.4892283707549844,0.46803452069178453,0.5772508330051384,0.09317204345162008,3.006868767738342,0.16070272922515866
Validation,SVM,Original,pc_FASG760101_SVM_42_metrics,0.5301006245662734,0.5301006245662734,0.4510769949599367,0.42839107925231446,0.6242531460201938,0.10080086090644591,0.3343698263168335,0.025852489471435508
Validation,SVM,Original,pc_FAUJ880111_SVM_42_metrics,0.5156662040249826,0.5156662040249826,0.41819245389718845,0.4466227788045803,0.5435258324337628,0.09546866887280331,0.294759202003479,0.024256682395935
Validation,SVM,Original,pc_FAUJ880112_SVM_42_metrics,0.5117973629424011,0.5117973629424011,0.2654843977559752,0.34960075167202403,0.5194522273110518,-0.02623161608274886,0.2945183277130127,0.02487399578094476
Validation,SVM,Original,pc_GEIM800101_SVM_42_metrics,0.537705297247282,0.537705297247282,0.5261717942049089,0.45296668539848517,0.617800110449698,0.12524866487477973,0.32923505306243894,0.02538027763366695
Validation,SVM,Original,pc_GEIM800105_SVM_42_metrics,0.5400358547305112,0.5400358547305112,0.55187067155082,0.45481715091661734,0.6387834254543443,0.13517544892296138,0.31914639472961426,0.02390904426574702
Validation,SVM,Original,pc_JOND750101_SVM_42_metrics,0.5300832755031228,0.5300832755031228,0.5410296890773003,0.45539764121463594,0.5592691509875667,0.11577947415898271,0.36616578102111813,0.02580702304840084
Validation,SVM,Original,pc_KLEP840101_SVM_42_metrics,0.4996530187369882,0.4996530187369882,0.46128980418115717,0.4550335541111116,0.5774715745202509,0.08173718897486865,0.315914249420166,0.024146413803100543
Validation,SVM,Original,pc_ROBB760113_SVM_42_metrics,0.49588827203331015,0.49588827203331015,0.4959852582823645,0.4501709462709518,0.5827383670027503,0.06889649959915968,0.3250609874725342,0.02417559623718257
Validation,SVM,Original,pc_ZIMJ680104_SVM_42_metrics,0.5323675688179504,0.5323675688179504,0.47002728998985865,0.4601842957434723,0.6328171875467463,0.120237753990499,0.31869266033172605,0.02572319507598872
Validation,SVM,Over,embedding_protT5_SVM_42_metrics,0.6027697285810876,0.6027697285810876,0.587261501217342,0.5846640717243587,0.7781931110817819,0.4114223489165599,2.3408143281936646,0.1650537252426147
Validation,SVM,Over,fft_FASG760101_SVM_42_metrics,0.47545880421133974,0.47545880421133974,0.47234698667400093,0.4661038428590727,0.6691601122288086,0.21663514155137853,0.7627485752105713,0.041948270797729434
Validation,SVM,Over,fft_FAUJ880111_SVM_42_metrics,0.4660605621558968,0.4660605621558968,0.4633387416944178,0.4482204098211712,0.6143181463883963,0.20614557070593417,0.6939779281616211,0.039174795150756794
Validation,SVM,Over,fft_FAUJ880112_SVM_42_metrics,0.3952936346952574,0.3952936346952574,0.4200782180459372,0.3755169366187565,0.5660697214778344,0.10235684858438887,0.8006032466888428,0.04325780868530269
Validation,SVM,Over,fft_GEIM800101_SVM_42_metrics,0.449386651212209,0.449386651212209,0.4476770140764216,0.44652096958542326,0.6503752985520941,0.17496001489813032,0.7818466901779175,0.043486499786376934
Validation,SVM,Over,fft_GEIM800105_SVM_42_metrics,0.4857674104124408,0.4857674104124408,0.47980816145730243,0.4759910681303281,0.6783842007602637,0.23195648077646996,0.783288550376892,0.04246869087219233
Validation,SVM,Over,fft_JOND750101_SVM_42_metrics,0.5049550854824688,0.5049550854824688,0.4979077120652171,0.4899232865573183,0.6899945330536859,0.2633489571585358,0.7370360851287842,0.04341099262237546
Validation,SVM,Over,fft_KLEP840101_SVM_42_metrics,0.4601685501786921,0.4601685501786921,0.4491245506758325,0.43722039073677477,0.6344447132289979,0.19758707433504735,0.7031333446502686,0.04210295677185053
Validation,SVM,Over,fft_ROBB760113_SVM_42_metrics,0.5363831739592388,0.5363831739592388,0.5208180426100866,0.5226204490657224,0.7302476727123068,0.30813811317735984,0.6970577716827393,0.038366413116455035
Validation,SVM,Over,fft_ZIMJ680104_SVM_42_metrics,0.5181831353230948,0.5181831353230948,0.5123009907436679,0.5079040308423235,0.7115796294861716,0.2813558681322891,0.670461916923523,0.0390611886978149
Validation,SVM,Over,frequency_SVM_42_metrics,0.5231213174925142,0.5231213174925142,0.5134638272223215,0.5047853891019458,0.7142892304305717,0.29250755053142613,0.7712719917297364,0.0474385261535644
Validation,SVM,Over,one_hot_SVM_42_metrics,0.6066985414855598,0.6066985414855598,0.5971698870151904,0.5874595795396478,0.7706527583312452,0.42010342700414094,5.57618260383606,0.32109215259552
Validation,SVM,Over,pc_FASG760101_SVM_42_metrics,0.5452670723461799,0.5452670723461799,0.5393611269028564,0.527987398122461,0.7303091237551829,0.3258861817952131,0.7726372241973877,0.04542343616485589
Validation,SVM,Over,pc_FAUJ880111_SVM_42_metrics,0.467533565150198,0.467533565150198,0.4651586608886819,0.45016165917134077,0.6174145703463969,0.20844385195833853,0.7608514308929444,0.04747793674468989
Validation,SVM,Over,pc_FAUJ880112_SVM_42_metrics,0.3977494446054283,0.3977494446054283,0.4232931553212681,0.37617210821181646,0.5693132775823561,0.106538616562569,0.8758824348449707,0.04926049709320063
Validation,SVM,Over,pc_GEIM800101_SVM_42_metrics,0.5069062107601662,0.5069062107601662,0.5053899771105888,0.49904719568312694,0.7182589128878228,0.26402485774796175,0.7777572870254517,0.048090124130248976
Validation,SVM,Over,pc_GEIM800105_SVM_42_metrics,0.5305056505360766,0.5305056505360766,0.524442289718922,0.5142691651419484,0.7362479310164544,0.3030039621854729,0.7420123815536499,0.04467751979827877
Validation,SVM,Over,pc_JOND750101_SVM_42_metrics,0.5491983000096591,0.5491983000096591,0.5396272801247917,0.5353029116070906,0.736531779858238,0.32923936111085644,0.7713376760482789,0.04539155960083003
Validation,SVM,Over,pc_KLEP840101_SVM_42_metrics,0.509311310731189,0.509311310731189,0.4983785114814901,0.490678341138097,0.6917329155835585,0.27150612170644667,0.7081597566604614,0.045586681365966754
Validation,SVM,Over,pc_ROBB760113_SVM_42_metrics,0.5831208345407128,0.5831208345407128,0.5701812290103417,0.5700368603849246,0.761528475143187,0.37905719114439507,0.695565915107727,0.04335141181945796
Validation,SVM,Over,pc_ZIMJ680104_SVM_42_metrics,0.5752414759007051,0.5752414759007051,0.5718399267372609,0.5643166030599528,0.7399769590468777,0.36918503787480506,0.7191241979598999,0.04407200813293452
Validation,SVM,Under,embedding_protT5_SVM_42_metrics,0.45282485875706213,0.45282485875706213,0.44321992931351356,0.4310924224641167,0.6357395973909131,0.18713232918730477,0.24889135360717768,0.02393615245819086
Validation,SVM,Under,fft_FASG760101_SVM_42_metrics,0.40935028248587574,0.40935028248587574,0.41194859276344165,0.39613394612733993,0.5993159581646423,0.11786060168677315,0.06945543289184565,0.011530995368957481
Validation,SVM,Under,fft_FAUJ880111_SVM_42_metrics,0.4696610169491525,0.4696610169491525,0.4614268311030184,0.44922776752740495,0.6245059041835358,0.21148216621305754,0.06082975864410396,0.01121172904968257
Validation,SVM,Under,fft_FAUJ880112_SVM_42_metrics,0.3954237288135593,0.3954237288135593,0.3854553125668538,0.3780942653033362,0.5703959739091318,0.09434952451473602,0.07015984058380123,0.01296076774597163
Validation,SVM,Under,fft_GEIM800101_SVM_42_metrics,0.4161581920903955,0.4161581920903955,0.42343989782251085,0.40482909991874233,0.582918016194332,0.12789551306939104,0.07339642047882076,0.012828850746154741
Validation,SVM,Under,fft_GEIM800105_SVM_42_metrics,0.4395762711864407,0.4395762711864407,0.4504776980971081,0.4337993282026845,0.6196382141250563,0.16256809104726677,0.06922798156738276,0.01194388866424556
Validation,SVM,Under,fft_JOND750101_SVM_42_metrics,0.400819209039548,0.400819209039548,0.40220293661629736,0.39823311428919295,0.6073776990553306,0.1018911981466678,0.07124013900756831,0.011963510513305629
Validation,SVM,Under,fft_KLEP840101_SVM_42_metrics,0.4157627118644068,0.4157627118644068,0.4168996052530568,0.4030304685777074,0.5844707040035988,0.12759188786248396,0.06942796707153316,0.012444114685058561
Validation,SVM,Under,fft_ROBB760113_SVM_42_metrics,0.3888418079096045,0.3888418079096045,0.39646689934211765,0.38590095059346696,0.5823185447593342,0.08509477257234006,0.06939415931701653,0.011299896240234319
